Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Epitopea,https://www.crunchbase.com/organization/epitopea,Active,,"Biotechnology, Life Science, Therapeutics","Cambridge, Cambridgeshire, United Kingdom",Epitopea is a transatlantic cancer immunotherapeutics company.,"11,445","Europe, Middle East, and Africa (EMEA)",CB1 2LA,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.epitopea.com,,,https://www.linkedin.com/company/epitopea,"Epitopea is a transatlantic biotechnology company developing transformational immunotherapies to treat cancer by targeting a new class of antigens that are broadly shared between patients with the same cancer indication. Cryptigen™ TSAs are discovered by a proprietary approach deploying immunopetidomics, mass spectrometry, genomics, and bioinformatics, which allows the identification of conserved, aberrantly-expressed, tumour-specific antigens, hidden in cancer's 'junk' DNA. These hidden Cryptigen™ TSAs have been identified by research led by Drs. Claude Perreault and Pierre Thibault at the Institute for Research in Immunology and Cancer at Université de Montréal.","Biotechnology, Health Care, Science and Engineering",,11-50,,3,Seed,2024-10-24,31000000,USD,31000000,Seed,31000000,USD,31000000,Seed,44119114,USD,44119114,44775732,USD,44775732,"Fonds de solidarité FTQ, Innovate UK, Cambridge Innovation Capital, CTI Life Sciences Fund, Investissement Quebec",1,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Apron,https://www.crunchbase.com/organization/apron,Active,,"Billing, FinTech, Payments","London, England, United Kingdom",Apron is a platform that allows small businesses to pay their suppliers.,"11,737","Europe, Middle East, and Africa (EMEA)",E1 6FQ,,2021-01-01,year,,,,,For Profit,https://getapron.com,,,https://www.linkedin.com/company/getapron,Apron is a platform that allows small businesses to pay their suppliers.,"Financial Services, Payments, Software",,51-100,,3,Early Stage Venture,2024-09-25,22000000,GBP,29291154,Series B,22000000,GBP,29291154,Series B,49436231,USD,49436231,49436231,USD,49436231,"Bessemer Venture Partners, Index Ventures, Visionaries Club, Zinal Growth, Tony Fadell",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
MultiOmic Health,https://www.crunchbase.com/organization/multiomic-health,Active,,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Therapeutics","London, England, United Kingdom",MultiOmic Health is building a precision therapeutics discovery platform for metabolic syndrome diseases,"12,086","Europe, Middle East, and Africa (EMEA)",EC1Y 1AA,,2021-04-01,month,,,,,For Profit,https://multiomic.health/,,,https://www.linkedin.com/company/multiomic-health/,MultiOmic Health is an AI-enabled drug discovery (AIDD) start-up focused on metabolic syndrome-related diseases. It partners with carefully selected healthcare providers to source and analyse de-identified patient data and bio-samples. MultiOmic’s MOHSAIC® platform combines integrated multi-omics analysis and computational systems biology modelling with targeted wet laboratory experiments to originate novel precision therapeutic concepts that MultiOmic commercialises via partnerships with established biopharma companies.,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2,1-10,"Alasdair Thong, Robert Thong",3,Seed,2023-05-04,6200000,USD,6200000,Seed,6200000,USD,6200000,Seed,8767209,USD,8767209,8767209,USD,8767209,"Ada Ventures, Verve Ventures, HOF Capital, Fifty Years, MMC Ventures",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
HAL,https://www.crunchbase.com/organization/hal-64ab,Closed,,"Blockchain, Ethereum, Information Technology, Software","London, England, United Kingdom",HAL provides blockchain monitoring services intended to create centralized lighthouses.,"12,133","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,2023-02-21,day,,none,For Profit,https://www.hal.xyz,https://twitter.com/HAL_team,,https://www.linkedin.com/company/halxyz,"HAL provides blockchain monitoring services intended to create centralized lighthouses. It enables connection to any smart contract with centralized applications such as APIs, applications, CRMs, ERPs, emails, e-commerce, social networks, and messaging systems, enabling companies to connect Ethereum with the centralized applications.","Blockchain and Cryptocurrency, Information Technology, Other, Software",2,11-50,"Manlio Poltronier, Matteo Scurati",1,M&A,2022-01-26,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Animoca Brands, CoinFund, imToken, HashKey Capital, Wintermute Ventures",3,8,,Was Acquired,HAL acquired by Infura,https://www.crunchbase.com/acquisition/infura-acquires-hal-64ab--dfc6e157,Infura,https://www.crunchbase.com/organization/infura,2023-02-21,day,,,,Acquisition,,Private,,,,,,,,,,,
Cheqd,https://www.crunchbase.com/organization/cheqd,Active,,"Blockchain, Cryptocurrency, FinTech, Identity Management","London, England, United Kingdom",Cheqd is building payment mechanisms for private and secure digital identity exchange,"12,177","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-04-01,month,,,,,For Profit,https://cheqd.io,https://twitter.com/cheqd_io,,https://www.linkedin.com/company/cheqd-identity/,"Cheqd is a Web 3.0 startup founded by an ambitious and experienced team in the field of self-sovereign identity (SSI). SSI is a new paradigm for exchanging trusted digital data related to people, companies, and things in a much more secure and privacy-preserving fashion that puts people in control of their data. Far too often, digital identity services online are slow, user-hostile, and expensive for businesses to process. It costs anywhere from $10 onwards to verify the identity of people online, and upwards of $100s for corporate entities. Over the past few years many startups, established ID companies, governments, and non-profits have used decentralised identity to give people more control back of their data and make its use secure and transparent. BUT... What is currently missing is an incentives layer for the self-sovereign identity ecosystem, which hampers adoption. We use blockchain to create a decentralised network for digital identity payments. Once we build this, we will build tools to allow digital ID payments agnostic of ledger. Our initial target segment is B2B, to any companies building products on decentralised ID for people and companies. We will work with these ID companies to integrate verim's digital ID payment rails and network. Our future roadmap includes plans for enterprise and SaaS software that allows large/mid- cap organisations that want to monetise their digital ID issuance. Our mission is to make digital identity more accessible, inclusive, and commercially sustainable. Our core product is a blockchain network that makes exchanging and paying for trusted data easy, inclusive, and secure. We built this core on blockchain technology, as we believe no single company should be in control of such critical Web infrastructure. Our vision is that this new form of digital identity applies beyond just the financial industry and will be transformative for almost every industry sector imaginable. Through our network, anyone can verify identities quickly and securely with the ability for organisations checking the data to be compensated for their work.","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Privacy and Security, Software",2,11-50,"Ankur Banerjee, Fraser Edwards",2,Seed,2021-09-22,2600000,USD,2600000,Seed,2600000,USD,2600000,Seed,3300000,USD,3300000,3300000,USD,3300000,"Outlier Ventures, Double Peak Group, SkyVision Capital, Bixin Ventures, MiH Ventures",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Packfleet,https://www.crunchbase.com/organization/packfleet,Active,,Logistics,"London, England, United Kingdom",Zero carbon deliveries that feel like magic,"12,548","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2021-06-01,month,,,,,For Profit,https://packfleet.com/,https://twitter.com/packfleet,,https://www.linkedin.com/company/packfleet,On a mission to empower independent businesses across the UK to offer the best deliveries on Earth,Transportation,4,51-100,"Hugo Cornejo, Josh G., Robin Bilgil, Tristan Thomas",3,Early Stage Venture,2024-03-12,8000000,GBP,10236043,Series A,8000000,GBP,10236043,Series A,17000000,GBP,22070412,17000000,GBP,22070412,"General Catalyst, Founder Collective, Creandum, Voyager Ventures, Entrée Capital",4,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Circadacare,https://www.crunchbase.com/organization/circadacare,Active,,"Health Care, Hospital","Newcastle, Newcastle upon Tyne, United Kingdom",Circadacare provides solutions which improve the quality of lives and benefit care environments for both residents and staff.,"12,794","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://circadacare.com/,,,https://www.linkedin.com/company/circadacare/,Circadacare provides solutions that improve the quality of lives and benefit care environments for both residents and staff. As well as ensuring our systems just work without staff having to operate or learn anything new.,Health Care,,1-10,,4,Seed,2025-04-02,500000,GBP,652282,Seed,500000,GBP,652282,Seed,1800000,GBP,2295105,2238000,GBP,2848610,"Innovate UK, North East Fund, Longitude Prize on Dementia, Healthy Ageing Innovate",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Safi,https://www.crunchbase.com/organization/truecircle,Active,,"Environmental Consulting, Marketplace, Waste Management","London, England, United Kingdom",Safi (previously TrueCircle) is building a marketplace to support waste processing facilities in selling the verified material they reclaim.,"12,885","Europe, Middle East, and Africa (EMEA)",WC2R 1DA,,2021-08-01,day,,,,,For Profit,https://www.safi.co,,,https://www.linkedin.com/company/safi-co/,Safi (previously TrueCircle) is building a marketplace to support waste processing facilities in selling the verified material they reclaim.,"Commerce and Shopping, Professional Services, Sustainability",2,51-100,"Eamon Jubbawy, Rishi Stocker",3,Early Stage Venture,2023-11-24,19500000,USD,19500000,Series A,19500000,USD,19500000,Series A,25000000,USD,25000000,25000000,USD,25000000,"Lowercarbon Capital, Giant Ventures, Passion Capital, Firstminute Capital, Transition",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Terra API,https://www.crunchbase.com/organization/terra-5293,Active,,"Fitness, Health Care, Software","London, England, United Kingdom",Terra is a healthcare infrastructure for apps to connect to wearables and sensors,"13,087","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-17,day,,,,,For Profit,https://tryterra.co,https://twitter.com/TerraAPI,,http://linkedin.com/company/terraapi,"Terra makes it easy for health data to transfer.  Connect easily to health apps, wearables, sensors, and blood labs","Health Care, Software, Sports",2,11-50,"Kyriakos Eleftheriou, Raouf Yousfi",2,Seed,2021-06-09,2800000,USD,2800000,Seed,2800000,USD,2800000,Seed,2800000,USD,2800000,2800000,USD,2800000,"Y Combinator, General Catalyst, Samsung NEXT, Pioneer Fund, NEXT VENTŪRES",,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wobble Genomics,https://www.crunchbase.com/organization/wobble-genomics,Active,,Biotechnology,"Edinburgh, Edinburgh, City of, United Kingdom",Wobble Genomics specializes in maximizing RNA and DNA sequencing efficiency for the discovery and detection of nucleic acid biomarkers.,"13,562","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.wobblegenomics.com/,https://twitter.com/wobblegenomics,,https://www.linkedin.com/company/wobble-genomics/,Wobble Genomics specializes in maximizing RNA and DNA sequencing efficiency for the discovery and detection of nucleic acid biomarkers.,"Biotechnology, Science and Engineering",1,11-50,Richard Kuo,4,Seed,2024-03-07,8500000,GBP,10891348,Seed,8500000,GBP,10891348,Seed,12805999,USD,12805999,12938519,USD,12938519,"IQ Capital, Business Growth Fund, Scottish Enterprise, Eos, Mercia Ventures",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
TILT,https://www.crunchbase.com/organization/tilt-7df1,Active,,"Apps, E-Commerce, Shopping, Video Streaming","London, England, United Kingdom","TILT app is an online shopping platform that allows users to buy through videos, live streams, and earn rewards.","13,708","Europe, Middle East, and Africa (EMEA)",EC2V6DN,,2021-01-01,year,,,,,For Profit,https://tilt.app,https://twitter.com/trytilt,,https://www.linkedin.com/company/tilt-app,"TILT app allow users to discover small brands, buy through videos, live streams, and earn rewards. It allows emerging Gen Z fashion brands to add a new dimension to their brand by building and connecting with communities of like-minded shoppers who can purchase products directly from the app. In seconds, brands can connect their stores to Tilt and begin creating shoppable videos and live streams. They have easily been discovered thanks to social mechanics and curated feeds, which give the impression of shopping with friends. Users can view products in action and purchase them directly from the app, without having to navigate to another website or create separate accounts for each store. Tilt aims to eliminate boredom inherent in online shopping and reignite the joy of connecting with like-minded shoppers.","Apps, Commerce and Shopping, Content and Publishing, Media and Entertainment, Software, Video",1,11-50,Neil Shah,3,Early Stage Venture,2024-08-23,13700000,GBP,18101819,Series A,13700000,GBP,18101819,Series A,21101819,USD,21101819,21101819,USD,21101819,"Seedcamp, TQ Ventures, Balderton Capital, Portfolio Ventures, Earlybird Venture Capital",2,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
ExpressionEdits,https://www.crunchbase.com/organization/expressionedits,Active,,"Artificial Intelligence (AI), Biotechnology, Genetics","Haverhill, Suffolk, United Kingdom","ExpressionEdits is a biotechnology company that redesigns synthetic DNA instructions using AI, focusing on protein expression.","14,445","Europe, Middle East, and Africa (EMEA)",CB97LR,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.expressionedits.com,https://twitter.com/expressionedits,,https://www.linkedin.com/company/expressionedits,"ExpressionEdits operates in the biotechnology industry, focusing on the redesign of synthetic DNA instructions. The company utilizes an AI-driven approach to redefine the status quo of protein expression. It is involved in building biology similar to nature. The team at ExpressionEdits includes scientists and engineers who are dedicated to developing new technologies. Proteins, a foundational pillar in healthcare and behind every major advancement in biotech and synthetic biology, are at the core of their work.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,1-10,,2,Seed,2024-05-29,10200000,GBP,12951707,Seed,10200000,GBP,12951707,Seed,10200000,GBP,12951707,10200000,GBP,12951707,"Octopus Ventures, BlueYard Capital, Acequia Capital (AceCap), redalpine, Hawktail Management",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
