Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Dataships,https://www.crunchbase.com/organization/dataships,Active,,"Compliance, Cyber Security, Enterprise Software, SaaS","Blackrock, Dublin, Ireland","Dataships is a data privacy software and services company, specializing in automating GDPR and CCPA compliance.","20,340","European Union (EU), Europe, Middle East, and Africa (EMEA)",A94 W9X9,$1M to $10M,2019-11-30,day,,,,,For Profit,https://dataships.io/,https://twitter.com/dataships,https://www.facebook.com/dataships.io/,https://www.linkedin.com/company/dataships/,"Dataships is a data privacy software and services company, specializing in automating GDPR and CCPA compliance. The company, which is co-located in Dublin and San Francisco, was founded by Ryan McErlane and Michael Storan in 2019.","Information Technology, Privacy and Security, Professional Services, Software",2,11-50,"Michael Storan, Ryan McErlane",5,Early Stage Venture,2025-01-05,6800000,EUR,7007586,Series A,6800000,EUR,7007586,Series A,9870000,EUR,10604631,9870000,EUR,10604631,"Enterprise Ireland, Urban Innovation Fund, Forum Ventures, Osage Venture Partners, Lavrock Ventures",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kota,https://www.crunchbase.com/organization/yonder-9088,Active,,"Apps, Financial Services, FinTech, Insurance, InsurTech, Retirement","Dublin, Dublin, Ireland",We make it extraordinarily easy to roll out and manage benefits globally.,"21,094","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 A430,,2022-02-01,month,,,,,For Profit,https://www.kota.io,https://www.twitter.com/kota_benefits,,https://www.linkedin.com/company/kotabenefits,"Kota enables companies to set up, manage and automate core financial benefits from multiple providers internationally. Access health, retirement, life providers globally with real-time enrolment, flexible contributions, and an employee app – in one place. Platforms and developers can also leverage our technology to offer these benefits in their own products","Apps, Community and Lifestyle, Financial Services, Other, Software",2,11-50,"Luke Mackey, Patrick O'Boyle",3,Seed,2023-10-25,5000000,EUR,5283178,Seed,5000000,EUR,5283178,Seed,7700000,EUR,7874048,7700000,EUR,7874048,"Northzone, EQT Ventures, Frontline Ventures, Cocoa, Unpopular Ventures",3,21,,,,,,,,,,,,,,Private,,,,,,,,,,,
TaxZap,https://www.crunchbase.com/organization/taxzap,Active,,"Artificial Intelligence (AI), Financial Services, Tax Preparation","Dublin, Dublin, Ireland","Taxzap offers a web app for quick tax filing using AI, with an average refund of €1,037.","21,185","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 DF74,,2021-01-01,year,,,,,For Profit,https://www.taxzap.com,https://x.com/TaxZap_,https://www.facebook.com/TaxZap.ie/,https://www.linkedin.com/company/taxzap,"Taxzap provides a Progressive Web App that simplifies tax filing using automation and AI. Users can submit their tax filings in less than 60 seconds. The service is designed to be convenient and financially rewarding, with an average tax refund of €1,037. Taxzap has assisted over 100,000 clients in the UK and Ireland, making tax filing accessible to those with zero tax knowledge.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,11-50,,1,Seed,2025-04-04,2600000,EUR,2849515,Seed,2600000,EUR,2849515,Seed,2600000,EUR,2849515,2600000,EUR,2849515,"John Halpin, Affinity Ventures, Nick Mullen, Jack O Connell, Aidan Kehoe",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
ID-Pal,https://www.crunchbase.com/organization/id-pal,Active,,"Compliance, Identity Management, InsurTech, Mobile, Mobile Apps, SaaS","Dublin, Dublin, Ireland",ID-Pal enables businesses to seamlessly verify a customer's identity and address in real-time across any channel.,"21,582","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 CP08,$1M to $10M,2016-01-01,year,,,,,For Profit,http://id-pal.com,https://twitter.com/TweetIDPal,https://www.facebook.com/theidpal,https://www.linkedin.com/company/id-pal,"ID-Pal enables businesses to verify the identity of customers in real-time simply, securely, and conveniently. Their identity verification solution is simple to use, easy to integrate, and instantly customizable to the specific needs of any business, eliminating the complexity, cost, timelines, and risk typically associated with regulatory compliance.","Apps, Financial Services, Information Technology, Mobile, Privacy and Security, Professional Services, Software",4,51-100,"Colum Lyons, James O'Toole, Patrick McClafferty, Robert O'Farrell",4,,2023-03-13,,,,Venture - Series Unknown,,,,Venture - Series Unknown,8000000,EUR,8298570,8000000,EUR,8298570,"Act Venture Capital, Fintech71, Inspire Investments, Brian O’Farrell, FA VENTURES",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Loci Orthopaedics,https://www.crunchbase.com/organization/loci-orthopaedics,Active,,"Biotechnology, Life Science, Medical Device","Galway, Galway, Ireland",A innovative orthopaedic implant for the treatment of thumb base arthritis.,"21,660","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,http://www.lociorthopaedics.com/,https://twitter.com/lociortho,,https://www.linkedin.com/company/loci-orthopaedics, The InDx implant is the only implant that can fully mimic the natural but complex motions of the thumb joint. The device is also easier to insert and less invasive than any currently available surgical treatment option for this condition.,"Biotechnology, Health Care, Science and Engineering",2,11-50,"Brendan Boland, Gerry Clarke",5,Early Stage Venture,2024-07-17,12800000,EUR,14003840,Series A,12800000,EUR,14003840,Series A,21050000,EUR,23130378,26050000,EUR,28603749,"European Investment Bank, Enterprise Ireland, European Innovation Council, European Commission, Seroba Life Sciences",5,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Glofox,https://www.crunchbase.com/organization/glofox,Active,,"B2B, Fitness, Management Information Systems, SaaS, Scheduling, Software","Dublin, Dublin, Ireland",Glofox is an all in one management system that is powering the future of fitness,"22,074","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dublin 2,$10M to $50M,2014-01-01,year,2022-08-02,day,,,For Profit,http://www.glofox.com,http://www.twitter.com/weareglofox,http://www.facebook.com/Weareglofox,https://www.linkedin.com/company/5311511,"Glofox is a management software that helps fitness entrepreneurs improve the health of people worldwide. Built to specifically address the intricacies that come with class-based fitness management, the platform enables studio and gym owners to seamlessly manage booking, payments, new leads, and memberships. The company allows boutique fitness studio owners to maintain authentic relationships with members and builds a community of customers at every phase of the life cycle. With Glofox, software fitness studios and gyms can finally make a unique member experiences that allow to build an engaged fitness community that lasts.","Information Technology, Other, Software, Sports",3,101-250,"Anthony Kelly, Conor O'Loughlin, Finn Hegarty",8,M&A,2020-04-28,10000000,USD,10000000,Series A,10000000,USD,10000000,Series A,22766899,USD,22766899,22766899,USD,22766899,"Octopus Ventures, Notion Capital, Enterprise Ireland, Partech, Silicon Valley Bank",2,8,,Was Acquired,Glofox acquired by ABC Fitness Solutions,https://www.crunchbase.com/acquisition/abc-fitness-solutions-acquires-glofox--348f17df,ABC Fitness Solutions,https://www.crunchbase.com/organization/abc-fitness-solutions,2022-08-02,day,,,,Acquisition,,Private,,,,,,,,,,,
Scurri,https://www.crunchbase.com/organization/scurri,Active,,"Delivery, E-Commerce, Shipping, Software, Transportation","Wexford, Wexford, Ireland",Scurri is a developer of a delivery management platform that manages shipments.,"22,209","European Union (EU), Europe, Middle East, and Africa (EMEA)",Y35 EK88,$1M to $10M,2010-04-19,day,,,,,For Profit,https://www.scurri.com,http://twitter.com/scurri,http://www.facebook.com/scurri.fans,http://www.linkedin.com/company/scurri,"Scurri is helping on-line merchants manage their parcel carriers.  Its cloud based, easy to install software enables merchants to simplify their processes, saving cost and time, allowing the merchant to focus on growing their business. E Commerce is growing rapidly as more and more consumers choose the convenience and simplicity of doing their shopping on-line. Numerous platforms have developed that help even the smallest merchants to develop an attractive and effective front end proposition to attract customers, wherever they may be. For these merchants, success can be a wonderful thing, as orders flood in and revenues grow. But life can become stressful when they start trying to cope with fulfilment and learning how to scale, trying to integrate with several carriers for domestic or international sales, for small packets or large.   Scurri takes away that complexity and offers a single interface to create labels, choose the best carrier and make the delivery process simpler, allowing the merchant to focus on growing their business.","Administrative Services, Commerce and Shopping, Software, Transportation",3,11-50,"Eugene Crehan, Josephine O'Connor, Rory O'Connor",6,Early Stage Venture,2021-06-15,9000000,EUR,10913059,Series A,9000000,EUR,10913059,Series A,15450000,EUR,18468084,15450000,EUR,18468084,"Haatch, Enterprise Ireland, Episode 1, Gresham House Ventures, Act Venture Capital",3,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
&Open,https://www.crunchbase.com/organization/open-c14b,Active,,"B2B, CRM, Direct Sales, Information Technology, Marketing Automation, Product Design, SaaS, Sales Automation","Dublin, Dublin, Ireland",&Open gifts at scale from brands to people around the world.,"22,288","European Union (EU), Europe, Middle East, and Africa (EMEA)",6W,$10M to $50M,2017-02-27,day,,,,,For Profit,https://andopen.co,https://twitter.com/andopen_,https://www.facebook.com/pg/andopenco/,https://www.linkedin.com/company/&open/,"&Open is a gifting platform that sends digital and physical gifts at scale from brands to people around the world — boosting customer loyalty, retention, and engagement across sales, marketing, and  CX teams, all from one powerful platform.","Design, Information Technology, Other, Sales and Marketing, Software",3,51-100,"Ciara Flood, Jonathan Legge, Mark Legge",5,Early Stage Venture,2022-06-21,26000000,USD,26000000,Series A,26000000,USD,26000000,Series A,33200000,USD,33200000,35362700,USD,35362700,"LocalGlobe, First Round Capital, Middlegame Ventures, Silicon Valley Bank, Molten Ventures",4,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Jentic Technology,https://www.crunchbase.com/organization/jentic-technology,Active,,"Artificial Intelligence (AI), Information Technology","Dublin, Dublin, Ireland",Jentic Technology builds integration layer for AI.,"22,378","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://jentic.com/,,,https://www.linkedin.com/company/jentic/about/,"Jentic Technology builds integration layer for AI, enabling developers to connect agents to the World.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",4,1-10,"Dorothy Creaven, Michael Cordner, Sean Blanchfield, Tilman Schaefer",1,Seed,2025-01-01,4000000,EUR,4140375,Pre-Seed,4000000,EUR,4140375,Pre-Seed,4000000,EUR,4140375,4000000,EUR,4140375,"Elkstone Capital Partners, Sure Valley Ventures, TechOperators, PitchedIt",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
CurrencyFair,https://www.crunchbase.com/organization/currencyfair,Active,,"Finance, Financial Services, FinTech, Payments","Ballsbridge, Dublin, Ireland",CurrencyFair is a P2P online marketplace enabling individuals and businesses to exchange currencies and send funds to bank accounts.,"22,716","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2009-04-01,day,,,,,For Profit,https://www.currencyfair.com/,https://twitter.com/currencyfair,https://www.facebook.com/CurrencyFair/,https://www.linkedin.com/company/1097995/,"CurrencyFair allows individuals and businesses to exchange currencies and send funds to bank accounts worldwide.  It uses a unique person-to-person online marketplace to facilitate currency exchange between users, in a simple and anonymous fashion. CurrencyFair's customers can exchange currency using a three step process.   1) Funds in the currency to be sold are sent by the customer to the corresponding CurrencyFair bank account.  When received by CurrencyFair, they are credited to the users individual CurrencyFair account and made available for exchanging. 2) Available funds in a users account can at any time be exchanged by the user into another currency using the corresponding marketplace (for example GBP to EUR). 3) Funds received from marketplace exchanges are available to be sent out to a bank account as instructed online by the customer. Each currency exchange marketplace (for example GBP to EUR) gives the customer a choice: exchange immediately at the best rate available (usually no worse than 0.5% from the interbank rate, and sometimes better than the interbank rate), or place an order at a better exchange rate and wait to be matched off by another customer exchanging on the opposite market (for example EUR to GBP).  Funds that are placed unmatched on the marketplace are aggregated by rate, and may be matched in part or in full at any time.  Unmatched orders can be cancelled or amended at any time.  All exchanges are anonymous - the customer only deals with CurrencyFair. CurrencyFair is regulated by the Irish Financial Regulator as an Authorised Payments Institution under the European Payment Services Regulations 2009.  Authorised Payment Institutions (as opposed to Small Payments Institutions) are required to provide safeguards around client funds during the exchange and transfer process.  CurrencyFair maintains segregated client accounts, and client funds are never commingled with CurrencyFair's own money.  This means that in the unlikely event of CurrencyFair encountering difficulties in operation, all client funds remain ring-fenced and would be returned to customers, not used to settle CurrencyFair's obligations.","Financial Services, Payments",4,51-100,"Brett Meyers, David Christian, Jonathan Potter, Sean Barrett",10,,2018-08-21,,,,Debt Financing,8000000,EUR,8946955,Venture - Series Unknown,24490494,USD,24490494,24490494,USD,24490494,"Octopus Ventures, Enterprise Ireland, Claret Capital Partners, Frontline Ventures, Channel 4 Ventures",3,6,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
