Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
BoxGroup,https://www.crunchbase.com/organization/boxgroup,Venture Capital,712,129,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",BoxGroup is an early-stage investment fund that invests in technology companies.,510,7,25,Active,2009-01-01,year,http://www.boxgroup.com,https://www.linkedin.com/company/boxgroup,"Finance, Financial Services, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",2,"Adam Rothenberg, David Tisch",1-10,"Early Stage Venture, Seed",,,Private,26
CRV,https://www.crunchbase.com/organization/crvvc,Venture Capital,709,172,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",CRV is an venture capital firm that invests in investments in technology companies.,399,19,210,Active,1970-01-01,year,http://www.crv.com,https://www.linkedin.com/company/crvvc,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Dave Salvant, Rick Burnes, Songe LaRon",11-50,"Early Stage Venture, Late Stage Venture",,,Private,"1,748"
Mayfield Fund,https://www.crunchbase.com/organization/mayfield-fund,Venture Capital,699,199,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Mayfield is an early-stage VC firm investing in enterprise, deeptech, and human and planetary health companies.",378,38,216,Active,1969-01-01,year,http://www.mayfield.com,http://www.linkedin.com/company/mayfield-fund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Thomas Davis, Wally Davis",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,37
Bain Capital Ventures,https://www.crunchbase.com/organization/bain-capital-ventures,Venture Capital,687,142,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Bain Capital Ventures invests in seed to growth-stage startups that uses tech to disrupt existing markets or create entirely new ones.,383,16,307,Active,1984-01-01,year,http://baincapitalventures.com,https://www.linkedin.com/company/bain-capital-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"James Nahirny, Michael Krupka",101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,327
Felicis,https://www.crunchbase.com/organization/felicis-ventures,Venture Capital,678,169,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Felicis invests in seed through Series C stage companies across multiple sectors, industries, and frontier tech.",430,22,151,Active,2006-10-01,day,http://www.felicis.com,http://www.linkedin.com/company/felicis-ventures,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Aydin Senkut,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,262
Lerer Hippeau,https://www.crunchbase.com/organization/lerer-ventures,Venture Capital,665,169,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Lerer Hippeau is a seed-stage venture capital firm investing equally across the enterprise and consumer sectors.,417,8,110,Active,2010-01-01,year,http://www.lererhippeau.com,https://www.linkedin.com/company/lerer-hippeau-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Ben Lerer, Eric Hippeau, Ken Lerer",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,343"
Pioneer Fund,https://www.crunchbase.com/organization/pioneer-fund,"Accelerator, Venture Capital",627,17,"Toronto, Ontario, Canada",Great Lakes,Pioneer Fund is a venture capital firm investing in the top Y Combinator startups.,529,,9,Active,2016-12-01,day,http://www.pioneerfund.vc,https://www.linkedin.com/company/pioneerfund,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Jason Gray,101-250,"Early Stage Venture, Seed, Venture",,,Private,"1,503"
Seedcamp,https://www.crunchbase.com/organization/seedcamp,"Accelerator, Micro VC, Venture Capital",624,73,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Seedcamp is a European seed fund that identifies and invests early in founders attacking global markets.,422,2,82,Active,2007-05-01,day,http://www.seedcamp.com,http://www.linkedin.com/company/seedcamp_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Reshma Sohoni, Saul Klein",11-50,"Early Stage Venture, Seed",For Profit,,Private,"2,028"
Startup Wise Guys,https://www.crunchbase.com/organization/startup-wise-guys,"Accelerator, Venture Capital",622,13,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Startup Wise Guys is a venture capital and private equity firm that invests in start ups, B2C and B2B.",446,,145,Active,2012-01-01,year,https://startupwiseguys.com/,https://www.linkedin.com/company/startup-wise-guys,"Banking, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Christian Testman, Cristobal Alonso, Herty Tammo, Jon Bradford, Mike Reiner",51-100,"Early Stage Venture, Seed, Venture",For Profit,,Private,828
Almi Invest,https://www.crunchbase.com/organization/almi-invest,Venture Capital,616,49,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Almi Invest is Sweden’s most active early-stage investor, backing scalable startups in all sectors at pre-seed and seed stage.",542,19,197,Active,2009-01-01,year,https://www.almi.se/en/venture-capital/,https://www.linkedin.com/company/almi-invest/posts/?feedView=all,"Education, Food and Beverage, GreenTech, Health Care, Industrial, Information Technology, Internet, Manufacturing, Medical, Software","Education, Food and Beverage, Health Care, Information Technology, Internet Services, Manufacturing, Software, Sustainability",,,51-100,"Early Stage Venture, Seed",,,Private,"1,488"
Atlas Venture,https://www.crunchbase.com/organization/atlas-venture,Venture Capital,614,193,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",Atlas Venture creates and invests in biotech startup companies with seed and early stage venture investments.,319,52,171,Active,1980-01-01,year,http://atlasventure.com,http://www.linkedin.com/company/atlas-venture,"Biotechnology, Health Care, Pharmaceutical, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",1,Michiel de Haan,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"7,598"
RRE Ventures,https://www.crunchbase.com/organization/rre-ventures,Venture Capital,605,134,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",RRE Ventures is a venture capital firm that focuses on investing in early-stage technology companies across a variety of sectors.,316,16,148,Active,1994-09-01,day,http://www.rre.com/,http://www.linkedin.com/company/56708,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"James Robinson, Jim Robinson, Stuart Ellman",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,748"
Artesian VC,https://www.crunchbase.com/organization/artesian-capital-management,Venture Capital,599,24,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia","Artesian VC is a VC firm offering end-to-end venture capital platform for startups at seed, angel, and growth stages.",532,5,151,Active,2004-03-01,day,http://www.artesianinvest.com,http://www.linkedin.com/company/72613,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Felix Zhang, Gilles Planté, Jeremy Colless, John McCartney, Luke Fay, Matthew Clunies-Ross",51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"9,999"
LAUNCH,https://www.crunchbase.com/organization/launch-co,"Accelerator, Angel Group, Venture Capital",598,55,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Support founders and inspire innovation,382,3,161,Active,2011-01-01,year,http://launch.co,https://www.linkedin.com/company/launch-calacanis/,"Digital Media, Email Marketing, Events, Incubators, News, Venture Capital","Content and Publishing, Events, Financial Services, Lending and Investments, Media and Entertainment, Sales and Marketing",1,Jason Calacanis,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,333
Spark Capital,https://www.crunchbase.com/organization/spark-capital,Venture Capital,597,106,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Spark Capital is a venture capital firm that invests in the consumer, commerce, fintech, software, frontier, and media sectors.",325,19,301,Active,2005-01-01,year,http://www.sparkcapital.com,http://www.linkedin.com/company/spark-capital-llc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Alex Finkelstein, Bijan Sabet, Paul Conway, Santo Politi, Todd Dagres",11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,325
Partech,https://www.crunchbase.com/organization/partech,Venture Capital,591,107,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Partech is a technology venture firm that invests in seed, venture, and growth stages.",381,4,168,Active,1982-01-01,year,https://partechpartners.com,https://www.linkedin.com/company/partech,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"John Sung Kim, Thomas G. McKinley, Vincent Worms",51-100,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,999
Slow Ventures,https://www.crunchbase.com/organization/slow-ventures,Venture Capital,581,138,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Long Term Oriented Venture Capital,438,17,64,Active,2009-01-01,year,https://slow.co,,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",5,"Dave Morin, Kevin Colleran, Sam Lessin, Scott Marlette, Will Quist",11-50,"Early Stage Venture, Seed, Venture",,,Private,469
Wavemaker Partners,https://www.crunchbase.com/organization/wavemaker-partners,"Micro VC, Venture Capital",561,76,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Wavemaker is a crossborder early-stage VC firm that focuses on early-stage tech startup opportunities.,368,12,150,Active,2003-01-01,year,http://wavemaker.vc,https://www.linkedin.com/company/wavemakerpartners,"AgTech, Business Intelligence, Enterprise Software, Financial Services, FinTech, Marketing Automation, Mobile, Robotics, Venture Capital","Agriculture and Farming, Data and Analytics, Financial Services, Hardware, Lending and Investments, Mobile, Sales and Marketing, Science and Engineering, Software",3,"David Siemer, Eric Manlunas, Paul Santos",51-100,"Early Stage Venture, Seed, Venture",,,Private,"4,467"
8VC,https://www.crunchbase.com/organization/8vc,Venture Capital,551,47,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",8VC invests in innovative technologies that create economic and societal value.,351,10,172,Active,2015-01-01,year,http://www.8vc.com,https://www.linkedin.com/company/8vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Drew Oetting, Jake Medwell, Joe Lonsdale",51-100,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,110
IndieBio,https://www.crunchbase.com/organization/synbio-axlr8r,"Accelerator, Venture Capital",550,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","IndieBio is the largest biotech startup accelerator, run by SOSV.",283,,17,Active,2014-11-01,day,http://www.indiebio.co,https://www.linkedin.com/company/17958584/,"Biotechnology, Finance, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",3,"Arvind Gupta, Bill Liao, Ryan Bethencourt",1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"2,371"
Matrix,https://www.crunchbase.com/organization/matrix-partners,Venture Capital,549,141,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",Matrix is a venture capital firm that invests in early-stage technology startups.,275,24,177,Active,1977-01-01,year,https://www.matrix.vc,https://www.linkedin.com/company/matrix-vc/,"Artificial Intelligence (AI), B2B, Computer Vision, Consumer, Enterprise, FinTech, Infrastructure, Internet, SaaS, Semiconductor","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Internet Services, Other, Science and Engineering, Software",1,Paul J. Ferri,11-50,"Early Stage Venture, Seed, Venture",,,Private,802
