Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
EIT - European Institute of Innovation and Technology,https://www.crunchbase.com/organization/eit-urban-mobility-490b,"Accelerator, Incubator, Venture Capital, Venture Debt",12,2,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",EIT - European Institute of Innovation and Technology is an initiative of the European Institute of Innovation and Technology (EIT).,11,,6,Active,2019-01-01,year,https://www.eiturbanmobility.eu/,https://www.linkedin.com/company/eit-urban-mobility/,"GovTech, Smart Cities","Government and Military, Information Technology, Real Estate",,,51-100,"Debt, Grant, Seed, Venture",,,Private,"54,246"
INGENIUM Poland Fund,https://www.crunchbase.com/organization/ingenium-poland-fund,Venture Capital,12,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",INGENIUM Poland Fund is an international risk capital fund that provides funding to Polish companies with high growth potential.,12,,12,Active,1993-01-01,year,http://www.meta-group.com/all-meta-projects/Pages/INGENIUM-Poland-Fund.aspx,https://www.linkedin.com/company/meta-group_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,"Early Stage Venture, Seed",,,Private,"61,259"
Blue Lake,https://www.crunchbase.com/organization/blue-lake-accelerator,"Accelerator, Venture Capital",11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Blue Lake is a London based accelerator/VC, that scouts for early stage startups from Eastern Europe linking them with the UK market.",10,,4,Active,2019-01-01,year,https://www.bluelakevc.com,https://www.linkedin.com/company/blue-lake-accelerator,Venture Capital,"Financial Services, Lending and Investments",2,"David Gilgur, Lyubov Guk",11-50,"Early Stage Venture, Seed",,,Private,"22,146"
Pointer.Capital,https://www.crunchbase.com/organization/pointer-capital-25a0,Venture Capital,11,1,"Lewes, Delaware, United States","East Coast, Southern US",Pointer.Capital is an early stages investment fund that invests in the Web3.0 and Blockchain startups.,11,,2,Active,2021-01-01,year,https://www.pointer.capital/,https://www.linkedin.com/company/pointer-capital-fund,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Web3","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Payments, Science and Engineering, Software",,,1-10,Early Stage Venture,,,Private,"29,509"
StartupIst VC,https://www.crunchbase.com/organization/startupist-vc,Venture Capital,11,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",StartupIst VC is an investment firm.,10,,1,Active,,,https://www.startupist.vc/,,,,,,1-10,Seed,,,Private,"32,031"
GPS Ventures GmbH,https://www.crunchbase.com/organization/gps-ventures-gmbh,Venture Capital,11,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",GPS Ventures GmbH  is a Berlin based Venture Capital firm.,9,,4,Active,2017-01-01,year,,https://www.linkedin.com/company/gps-ventures-gmbh/about/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"40,944"
Invento Capital,https://www.crunchbase.com/organization/invento-capital,Venture Capital,10,,"Katowice, Slaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","ICT, fintech, energetics, new materials, robotics",9,,4,Active,2017-06-01,month,http://www.inventocapital.pl,https://www.linkedin.com/company/invento-capital,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",For Profit,,Private,"11,838"
4growth VC,https://www.crunchbase.com/organization/4growth-vc,Venture Capital,10,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",4growth VC is a venture capital firm.,9,,6,Active,,,https://4growthvc.pl/,https://www.linkedin.com/company/4growth-vc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"17,894"
Atmos Ventures,https://www.crunchbase.com/organization/atmos-ventures,Venture Capital,10,1,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Atmos Ventures is focused on investing, nurturing, and growing Seed and Series A-stage European firms, in Quantum Computing, AI & Deep Tech",9,,6,Active,2018-01-01,year,https://atmos.vc,https://www.linkedin.com/company/atmos-ventures/,"Artificial Intelligence (AI), Financial Services, Information Technology","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"23,564"
VIGO Ventures,https://www.crunchbase.com/organization/vigo-we-innovation,Venture Capital,10,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",An early stage investor for photonic and deep tech companies with possible followon investment up to €10mln.,8,,4,Active,2017-01-01,year,http://www.vigo.ventures,https://www.linkedin.com/company/vigo-ventures,"Advanced Materials, CleanTech, Hardware, Health Care, Laser, Optical Communication, Semiconductor, Sensor","Hardware, Health Care, Manufacturing, Science and Engineering, Sustainability",1,Wojtek Smolinski,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"31,039"
AgriTech Hub,https://www.crunchbase.com/organization/agritech-hub,Venture Capital,10,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture capital fund dedicated to agriculture and food. First and only such VC fund in Poland and the CEE.,10,,9,Active,2017-09-01,day,http://agritechhub.com/,https://www.linkedin.com/company/agritech-hub-fund/,"Agriculture, AgTech, Animal Feed, Equestrian, Farming, Forestry, Horticulture, Hydroponics",Agriculture and Farming,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"37,058"
INNOventure,https://www.crunchbase.com/organization/innoventure-35fb,Venture Capital,10,1,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","INNOventure helps scientists, inventors and entrepreneurs develop business projects based on the results of research and development.",10,1,3,Active,2015-01-01,year,http://innoventure.vc,https://www.linkedin.com/company/innoventure-sp-z-o-o-/,,,,,1-10,Seed,,,Private,"51,999"
Corvus Ventures,https://www.crunchbase.com/organization/corvus-ventures-e980,Venture Capital,10,2,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",a pre/seed fund focused on SaaS and marketplace projects in Poland and CEE,8,,,Active,2018-01-01,year,https://corvus.vc/,https://www.linkedin.com/company/corvus-vc,"Information Technology, Internet, Software","Information Technology, Internet Services, Software",,,1-10,"Early Stage Venture, Seed",,,Private,"92,611"
Aper Ventures,https://www.crunchbase.com/organization/aper-ventures,"Angel Group, Venture Capital",9,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Polish VC fund investing €1-4M in deep tech and hardware solutions in co-investor model,9,,7,Active,2019-01-22,day,http://www.aperventures.com,https://www.linkedin.com/company/aperventures,"Hardware, Internet of Things, Venture Capital","Financial Services, Hardware, Internet Services, Lending and Investments",3,"Bartosz Składzień, Jacek Blonski, Piotr Slawski",1-10,"Early Stage Venture, Seed",,,Private,"12,181"
Daftcode,https://www.crunchbase.com/organization/daftcode,Venture Capital,9,3,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","A venture building company. We create and launch our own projects, from concept stages, through development and up to market launch.",9,,3,Active,2011-02-16,day,http://www.daftcode.com,http://www.linkedin.com/company/daftcode-sp-z-o-o-,"Artificial Intelligence (AI), Big Data, Business Development, Business Intelligence, EdTech, Fraud Detection, Payments, SaaS","Artificial Intelligence (AI), Data and Analytics, Education, Financial Services, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",2,"Jedrzej Szczesniak, Pawel Seweryn",51-100,,,Made Acquisitions,Private,"33,455"
Nunatak Capital,https://www.crunchbase.com/organization/nunatak-capital,Venture Capital,9,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nunatak Capital is an emerging growth stage Venture Capital Fund.,9,,2,Active,2019-01-01,year,https://nunatakcapital.com/,https://www.linkedin.com/company/nunatak-capital/,,,1,Piotr Ciżkowicz,11-50,Seed,,,Private,"38,255"
ARIA Fund,https://www.crunchbase.com/organization/aria-fund,"Private Equity Firm, Venture Capital",9,2,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",ARIA is an independent PE and VC fund management company run by professionals with a variety of business backgrounds.,7,,5,Active,2015-01-01,year,http://ariafund.com/,https://www.linkedin.com/company-beta/10364998/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Dariusz Lewandowski,11-50,"Early Stage Venture, Private Equity",,,Private,"41,898"
Czysta3.vc,https://www.crunchbase.com/organization/czysta3-vc,Venture Capital,9,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital Fund with a capitalisation of 50 mln PLN focused on early stage technology companies especially martech.,8,,6,Active,2017-09-01,month,http://www.czysta3.vc,https://www.linkedin.com/company/14807741,Venture Capital,"Financial Services, Lending and Investments",2,"Radek Tadajewski, Szymon Janiak",11-50,Seed,,,Private,"43,879"
National Capital Fund,https://www.crunchbase.com/organization/national-capital-fund,"Fund Of Funds, Venture Capital",9,1,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",National Capital Fund is a venture firm that invests in Polish startups.,9,,,Active,2005-07-01,day,http://www.kfk.org.pl/en/about-us/about-ncf,https://www.linkedin.com/company/krajowy-fundusz-kapita-owy-sa,,,,,11-50,Early Stage Venture,,,Private,"63,993"
ERNE VENTURES,https://www.crunchbase.com/organization/erne-ventures,Venture Capital,9,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",ERNE VENTURES is investing in start-up and early stage companies with a global reach potential.,9,,,Active,2007-01-01,year,http://www.ERNE.pl,,Venture Capital,"Financial Services, Lending and Investments",1,Arek Kuich,1-10,Early Stage Venture,,,Private,"91,375"
Augere Business Angels Network,https://www.crunchbase.com/organization/augere-business-angels-network,Venture Capital,9,,"Podgorze, Swietokrzyskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Augere Network invests in early stage technology start-ups,9,,6,Active,2014-09-01,day,http://www.augereventure.pl,https://www.linkedin.com/company/augere-venture/,,,,,11-50,Seed,,,Private,"95,840"
Montis Capital Group,https://www.crunchbase.com/organization/montis-capital-group,Venture Capital,8,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Industry 4.0, IoT, LifeScience, BioTech",7,,4,Active,2018-11-01,day,http://montiscap.com/,https://pl.linkedin.com/company/montiscap,,,3,"Lukasz Dziekonski, Tomasz Poninski, Wojciech Szwankowski",1-10,"Early Stage Venture, Late Stage Venture",,,Private,"13,010"
NCBR Investment Fund ASI S.A.,https://www.crunchbase.com/organization/ncbr-investment-fund-asi-s-a,Venture Capital,8,,"Poland, Indiana, United States","Great Lakes, Midwestern US",NCBR is a co-investment venture capital fund belonging to the National Center for Research and Development,8,,2,Active,,,https://nifasi.pl,https://www.linkedin.com/company/ncbr-investment-fund-asi-s-a,,,,,1-10,"Early Stage Venture, Seed",,,Private,"21,293"
Smartlink Partners,https://www.crunchbase.com/organization/smartlink-partners,Venture Capital,8,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Smartlink Partners is a venture capital fund that invests in early-stage software startups.,8,,6,Active,,,https://smartlink.vc,https://www.linkedin.com/company/smartlink-vc,,,,,1-10,"Early Stage Venture, Seed",,,Private,"23,206"
Larnabel Ventures,https://www.crunchbase.com/organization/larnabel-vc,Venture Capital,8,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Venture Capital Fund of Larnabel Enterprises, a company founded by the Said Gutseriev to invest in the information technology sector.",8,,2,Active,2016-04-01,month,http://larnabel.vc,https://www.linkedin.com/company-beta/24798237/,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",1,Said Gutseriev,1-10,"Early Stage Venture, Seed",,,Private,"44,115"
Amber Sea Business Angels Club,https://www.crunchbase.com/organization/asbac,"Angel Group, Venture Capital",8,1,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)","ASBAC is absolutely independent club for private investors, more precisely for business angels who prefer to invest collectively in venture.",8,,2,Active,,,https://amberseaclub.com/,,"Angel Investment, Financial Services, Impact Investing","Financial Services, Lending and Investments",1,Katy Raven,,,,,Private,"52,272"
VCLink,https://www.crunchbase.com/organization/vclink,Venture Capital,8,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early stage investments - 1m PLN into startups from Industry 4.0 | Inwestycje 1m PLN w Industry 4.0 we wczesnej fazie rozwoju,8,,2,Active,2020-01-01,year,http://www.vclink.pl/,https://www.linkedin.com/company/vc-link/,"Electronics, Information Services, Information Technology, Manufacturing, Medical","Consumer Electronics, Hardware, Health Care, Information Technology, Manufacturing",,,1-10,"Early Stage Venture, Seed",,,Private,"61,019"
Pomerangels ASI S.A.,https://www.crunchbase.com/organization/pomerangels-asi-s-a,Venture Capital,8,,"Szczecin, Zachodniopomorskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pomerangels is a co-investment venture capital fund investing alongside business angels and syndicates.,5,,4,Active,2018-11-05,day,http://www.pomerangels.com/,https://www.linkedin.com/company/36019407,Financial Services,Financial Services,,,1-10,Early Stage Venture,,,Private,"83,388"
Arkley Brinc VC,https://www.crunchbase.com/organization/arkley-brinc-vc,"Accelerator, Venture Capital",7,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rocket Fuel for Tech Trailblazers. Arkley Brinc provides venture capital funding & support to early-stage tech startups in Poland.,6,,6,Active,2018-10-01,month,http://arkleybrinc.vc,https://www.linkedin.com/company/arkley-brinc-vc/,"Clean Energy, Hardware, Health Care, Industrial, Internet of Things, Robotics, Smart Cities, Smart Home, Transportation","Consumer Electronics, Energy, Hardware, Health Care, Internet Services, Manufacturing, Real Estate, Science and Engineering, Software, Sustainability, Transportation",2,"Bryony Cooper, Piotr Wasowski",1-10,"Early Stage Venture, Seed",,,Private,"12,150"
VP Capital,https://www.crunchbase.com/organization/vp-capital,Venture Capital,7,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",VP Capital is a global investment vehicle focused on the technology sector.,6,,6,Active,2012-01-01,year,https://vpcapital.com,https://www.linkedin.com/company/vp-capital,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Viktor Prokopenya,1-10,"Early Stage Venture, Seed, Venture",,,Private,"28,944"
Dhyan VC,https://www.crunchbase.com/organization/dhyan-vc,Venture Capital,7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dhyan VC is a deep tech venture capital firm,7,,,Active,2021-01-01,year,https://dhyan.vc/,,,,,,,Seed,,,Private,"30,685"
PKO VC,https://www.crunchbase.com/organization/pko-vc,Venture Capital,7,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",PKO VC is a venture capital fund established by the largest Polish bank PKO Bank Polski,7,,1,Active,,,https://fintech.pkobp.pl/fintech-en/cvc-fund/,,,,,,,"Early Stage Venture, Seed",,,Private,"36,152"
Bering Waters Ventures,https://www.crunchbase.com/organization/bering-waters-ventures,Venture Capital,7,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Bering Waters Ventures focuses on long-term strategic investments in high-performing young companies.,6,,,Active,2019-01-01,year,https://ventures.beringwaters.com/,https://www.linkedin.com/company/bering-waters-ventures/,,,,,1-10,Early Stage Venture,,,Private,"49,153"
BEYOND,https://www.crunchbase.com/organization/beyond-95d1,"Accelerator, Venture Capital",7,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",BEYOND aims to create a more interconnected European business acceleration industry between emerging ecosystems in Europe.,7,,7,Active,2022-01-01,year,https://beyondaccelerator.eu,https://www.linkedin.com/company/beyondaccelerator,,,,,1-10,Seed,For Profit,,Private,"62,684"
AVentures DAO,https://www.crunchbase.com/organization/aventures-dao,Venture Capital,7,1,"Tórtola, Castilla-La Mancha, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",AVentures DAO is a transparent venture DAO owned & managed by Avalanche OGs.,7,,,Active,2021-01-01,year,https://www.aventuresdao.io/,https://www.linkedin.com/company/aventures-dao,,,,,11-50,Venture,,,Private,"67,017"
Ataraxy Ventures Limited,https://www.crunchbase.com/organization/ataraxy-ventures-limited,Venture Capital,7,2,"Nicosia, Nicosia, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","The early stage investment butique that provides ""smart money"" to promising entrepreneurs focusing on innovation in HR Tech, Ed Tech.",7,,2,Active,2009-02-19,day,http://ataraxyventures.com,https://www.linkedin.com/company/ataraxy-ventures,,,1,Maciej Artur Noga,1-10,,,,Private,"72,342"
Noorfund,https://www.crunchbase.com/organization/noorfund,Venture Capital,7,,"Rosario, Cavite, Philippines","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Noorfund is an Investment Holding that helps founders to build value.,7,,2,Active,,,https://noor.vc/,,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",2,"Piotr Danelski, Simon Piekarz",1-10,,For Profit,,Public,"124,600"
FIDIASZ,https://www.crunchbase.com/organization/fidiasz,Venture Capital,7,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",FIDIASZ Enterpreneurial Venture Capital,5,,6,Active,2017-09-01,day,https://fidiasz.com,https://www.linkedin.com/company/fidiasz-evc/,,,,,1-10,Seed,,,Private,"158,343"
Pracuj Ventures,https://www.crunchbase.com/organization/pracuj-ventures,"Corporate Venture Capital, Venture Capital",6,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pracuj Ventures focuses on investment in the early-stage human resources and learning and development technology startups.,4,,5,Active,2019-01-01,day,https://www.pracuj.vc/,https://www.linkedin.com/company/pracuj-ventures/,"Angel Investment, EdTech, Human Resources, Impact Investing, Incubators, Venture Capital","Administrative Services, Education, Financial Services, Lending and Investments, Software",3,"Maciej Artur Noga, Paweł Leks, Przemek Gacek",1-10,"Early Stage Venture, Seed",,,Private,"18,548"
Nova Capital Management,https://www.crunchbase.com/organization/nova-capital-mangement,"Private Equity Firm, Venture Capital",6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Nova Capital Management s a private equity and venture capital firm specializing in mid venture, late venture.",6,1,1,Active,2002-01-01,year,http://www.nova-cap.com,http://www.linkedin.com/company/93894,Financial Services,Financial Services,2,"Bruce Smith, David Williamson",11-50,"Early Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"30,324"
Qemetica Ventures (Formerly Ciech Ventures),https://www.crunchbase.com/organization/ciech-ventures,Corporate Venture Capital,6,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Qemetica Ventures, investment arm of the Qemetica, a modern chemical holding, one of the industry leaders in Central and Eastern Europe",6,,1,Active,2022-01-01,year,https://ciech.ventures/en/home/,https://www.linkedin.com/showcase/ciech-ventures/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"43,633"
Bitspiration Booster,https://www.crunchbase.com/organization/bitspiration-news,Venture Capital,6,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bitspiration is the only early stage, deep tech VC focusing on resilient technologies.",4,,4,Active,2020-06-01,day,http://bitspiration.com/,https://www.linkedin.com/company/bitspiration/about/,"News, Venture Capital","Content and Publishing, Financial Services, Lending and Investments, Media and Entertainment",4,"Andrzej Targosz, Paulina Mazurek, Robert Chang, Wojciech Burkot",1-10,"Early Stage Venture, Seed",,,Private,"49,992"
Gdansk Entrepreneurship Foundation,https://www.crunchbase.com/organization/gdansk-entrepreneurship-foundation,"Micro VC, Venture Capital",6,,"Gdansk, Pomorskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Gdansk Entrepreneurship Foundation was responsible for the coordination of SWOT analysis presenting.,6,,6,Active,,,,,,,,,,,,,Private,"53,322"
Luma Ventures,https://www.crunchbase.com/organization/luma-ventures,Venture Capital,6,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Industry agnostic VC fund focusing on data science, supporting late-seed to growth stages with smart money.",6,,5,Active,2016-01-01,year,http://www.lumainvestment.com,https://www.linkedin.com/company/18121430/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"57,142"
Gateway Ventures,https://www.crunchbase.com/organization/gateway-ventures,Venture Capital,5,2,"Norfolk, Virginia, United States","East Coast, Southern US","Gateway Ventures is a service provider which involved in consultation service for engineering, logistics and process management.",4,,,Active,1999-01-01,year,http://www.gatewayventures.net,https://www.linkedin.com/company/gvi-inc/,,,,,1-10,,,,Private,"39,770"
Trinity Capital,https://www.crunchbase.com/organization/trinity-capital,"Investment Bank, Venture Capital",5,1,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Trinity Capital is a boutique investment firm that provides strategic financial advice to middle-market businesses.,5,,1,Closed,2000-01-01,year,http://www.tcib.com,https://www.linkedin.com/company/trinity-capital-llc,,,1,Kevin Burke,11-50,"Early Stage Venture, Seed",,Was Acquired,Private,"40,680"
Y Experiment,https://www.crunchbase.com/organization/y-experiment,Venture Capital,5,,"Poznan, Wielkopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Y Experiment is a company that helps new startups build their ideas for sale.,5,,5,Active,2015-02-01,day,http://yexperiment.com,https://www.linkedin.com/company/y-experiment/about/,,,,,1-10,Seed,,,Private,"48,388"
EKIPA Investments,https://www.crunchbase.com/organization/ekipa-investments,Venture Capital,5,,"Krakow, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",EKIPA Investments is an investment firm.,4,,3,Active,2019-01-01,year,https://ekipainvestments.pl/,https://www.linkedin.com/company/ekipa-investments/,,,,,1-10,Seed,,,Private,"52,664"
Invento VC,https://www.crunchbase.com/organization/invento-vc,"Private Equity Firm, Venture Capital",5,,"Katowice, Slaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Invento VC is an investment firm.,5,,5,Active,,,https://invento.vc/en,https://www.linkedin.com/company/invento-vc/,,,,,11-50,Seed,,,Private,"53,519"
mAccelerator.vc,https://www.crunchbase.com/organization/maccelerator-f8aa,Venture Capital,5,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","mAccelerator.vc is a €50M early stage VC Fund focused on B2B SaaS, Enterprise Software, Automation, and Cybersecurity.",5,,5,Active,2017-01-01,year,https://maccelerator.vc/,https://www.linkedin.com/company/macceleratorvc/?originalSubdomain=pl,,,1,Jarosław Mastalerz,1-10,Early Stage Venture,,,Private,"67,741"
INEO Capital,https://www.crunchbase.com/organization/ineo-capital,Venture Capital,5,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Ineo Capital is a venture capital firm provides U.S. growth economy funding for early stage and high growth companies.,4,,,Active,2002-01-01,year,http://www.ineo-capital.com,,,,,,1-10,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed",,,Private,"79,291"
XLHEALTH,https://www.crunchbase.com/organization/xlhealth-de,Venture Capital,5,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",XLHEALTH is a Venture Capital investor in startups of the IT healthcare industry.,5,,2,Active,2013-01-01,year,http://xlhealth.de/en/,https://www.linkedin.com/company/xlhealth-ag/,"Finance, Financial Services, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments",,,1-10,,,,Private,"85,979"
Corvus Ventures,https://www.crunchbase.com/organization/corvus-ventures,Venture Capital,5,,"Hyderabad, Andhra Pradesh, India",Asia-Pacific (APAC),Corvus Ventures assists early stage startups to achieve growth and visibility.,5,,,Active,2017-01-01,year,http://www.corvusvc.com,,"Finance, Financial Services",Financial Services,,,1-10,Early Stage Venture,,,Private,"88,881"
Kolas Ventures,https://www.crunchbase.com/organization/kolos-ventures,Venture Capital,5,1,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Kolas Ventures is a venture club specializing in investments in growth-stage IT companies,4,,1,Active,2020-01-01,year,https://kolas.vc,https://www.linkedin.com/company/kolos-vc/,,,,,1-10,Early Stage Venture,,,Private,"149,172"
Aydton Ventures,https://www.crunchbase.com/organization/adydton-ventures,Venture Capital,4,,"Bangalore, Karnataka, India",Asia-Pacific (APAC),"Launch, Accelerate & Soar you innovative ideas. We are a founder-first, sector-agnostic funding firm for the future.",2,,2,Active,2021-04-07,day,https://www.adytonventures.com/,,"Air Transportation, Blockchain, Lifestyle, Software","Blockchain and Cryptocurrency, Community and Lifestyle, Other, Software, Transportation",1,BALASUBRAMANIAM Muthiaiah,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"12,131"
IZDAT,https://www.crunchbase.com/organization/izdat,Corporate Venture Capital,4,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startup ecosystem that empowers tech innovators to build sustainable and impactful businesses for modern challenges,2,,2,Active,2023-01-01,month,https://izdat.com,,"AgTech, Artificial Intelligence (AI), Biotechnology, FinTech, Human Resources, InsurTech, Life Science, Mobile Apps, Smart Home","Administrative Services, Agriculture and Farming, Apps, Artificial Intelligence (AI), Biotechnology, Consumer Electronics, Data and Analytics, Financial Services, Mobile, Real Estate, Science and Engineering, Software",2,"Andrey Lappo, Sergey Galuza",11-50,Early Stage Venture,,,Private,"41,218"
Freya Capital,https://www.crunchbase.com/organization/freya-capital,Venture Capital,4,,"Poland, Indiana, United States","Great Lakes, Midwestern US",Freya Capital is a venture capital fund supporting and financing innovative businesses,4,,1,Active,2021-01-01,year,http://www.freyacap.com/,https://www.linkedin.com/company/freya-cap/,Finance,Financial Services,1,Hubert Anyzewski,1-10,"Early Stage Venture, Seed",,,Private,"43,849"
Medi Ventures,https://www.crunchbase.com/organization/medi-ventures,Venture Capital,4,,"Kielce, Swietokrzyskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Medi Ventures is a VC fund that invests in early-stage biotech and medtech startups.,2,,2,Active,2018-01-01,year,https://www.mediventures.eu,https://www.linkedin.com/company/medi-ventures/,,,,,1-10,"Early Stage Venture, Venture",,,Private,"48,930"
ERC,https://www.crunchbase.com/organization/erc-1dab,Venture Capital,4,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",CVC powered by PGE Ventures,3,,2,Active,2017-01-01,year,https://erc.vc/,https://www.linkedin.com/company/epic-alfa,,,,,1-10,Seed,,,Private,"49,709"
Altamira,https://www.crunchbase.com/organization/altamira-12e7,Venture Capital,4,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Altamira operetes as an equity investor and partner in company development.,3,,,Active,2016-01-01,year,https://altamira.pl/en/,https://www.linkedin.com/company/altamira-vc,,,,,1-10,Early Stage Venture,,,Private,"63,775"
Angels 4 Impact,https://www.crunchbase.com/organization/angels-4-impact,"Angel Group, Venture Capital",4,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angels 4 Impact is a Business Angel investment firm that invests in startups with innovative and technological content.,4,,,Active,2015-01-01,year,https://angels4impact.net/en/,https://www.linkedin.com/company/angels-4-impact/,,,,,1-10,Seed,,,Private,"66,146"
