Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Amasia,https://www.crunchbase.com/organization/amasia,Venture Capital,93,11,"Burlingame, California, United States","San Francisco Bay Area, West Coast, Western US","Amasia is a thesis-driven, global venture capital firm currently focused on sustainability and climate.",55,1,20,Active,2013-01-01,year,https://www.amasia.vc,https://www.linkedin.com/company/amasia,"Sustainability, Venture Capital","Financial Services, Lending and Investments, Sustainability",1,Ramanan Raghavendran,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,838"
Metaplanet,https://www.crunchbase.com/organization/metaplanet-holdings,Venture Capital,93,3,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Metaplanet is an early-stage investment firm that invests in diversified sectors.,73,,13,Active,2011-01-01,year,https://metaplanet.com,https://www.linkedin.com/company/metaplanet/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Jaan Tallinn,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"11,353"
Vast Ventures,https://www.crunchbase.com/organization/vast-ventures,Venture Capital,93,33,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Vast Ventures is a venture fund investing service.,75,4,6,Active,2003-01-01,year,http://www.vastvc.com,https://www.linkedin.com/company/vast-ventures/,"Financial Services, FinTech, Service Industry, Venture Capital","Financial Services, Lending and Investments, Other",1,Doug Chertok,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"13,678"
Pontaq,https://www.crunchbase.com/organization/pontaq,Venture Capital,93,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Pontaq is the first Venture Capital Fund manager focused on UK-India corridor, operating since 2015.",92,,12,Active,2015-01-01,year,https://www.pontaq.vc/,https://www.linkedin.com/company/pontaq/,Venture Capital,"Financial Services, Lending and Investments",1,Prem Barthasarathy,11-50,"Early Stage Venture, Seed, Venture",,,Private,"19,536"
CE Innovation Capital,https://www.crunchbase.com/organization/creditease-fintech-investment-fund,"Private Equity Firm, Venture Capital",93,19,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","CE Innovation Capital has been investing in Fintech, Web3 and AI since 2016.",71,6,15,Active,2016-02-01,month,http://en.ceinnovationcap.com/,https://www.linkedin.com/company/ce-innovation-capital/,"Angel Investment, Financial Services, Funding Platform, Incubators, Venture Capital","Financial Services, Lending and Investments",2,"Dennis Cong, Ning Tang",11-50,"Early Stage Venture, Private Equity",,,Private,"19,714"
Kube VC,https://www.crunchbase.com/organization/kube-vc,Venture Capital,93,9,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Kube VC is a global venture capital firm that invests in exceptional founders and category-defining companies.,87,,5,Active,,,http://kubevc.com,,,,,,,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed",,,Private,"20,847"
Root Ventures,https://www.crunchbase.com/organization/rootvc,Venture Capital,92,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Root Ventures is a seed stage deep tech firm investing in technical teams.,49,1,25,Active,2013-01-01,year,http://www.root.vc/,https://www.linkedin.com/company/6463550,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Avidan Ross,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,974"
Axeleo Capital,https://www.crunchbase.com/organization/axeleo-sas,Venture Capital,92,14,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Axeleo Capital is a Venture Capital firm specializing in early-stage investments across Europe in B2B Software and Greentech sectors,72,,41,Active,2017-01-06,day,http://www.axc.vc,http://htps//www.linkedin.com/company/3277365,Venture Capital,"Financial Services, Lending and Investments",2,"Eric Burdier, Mathieu Viallard",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,180"
54 Collective,https://www.crunchbase.com/organization/founders-factory-africa,Venture Capital,92,,"Johannesburg, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)","Building and scaling African tech startups with catalytic capital, value-add support and our global network.",78,,32,Active,2018-01-01,year,https://54collective.vc,https://www.linkedin.com/company/54Collective,Venture Capital,"Financial Services, Lending and Investments",1,Roo Rogers,101-250,"Early Stage Venture, Seed",,,Private,"2,330"
China Creation Ventures (CCV),https://www.crunchbase.com/organization/china-creation-ventures,Venture Capital,92,10,"Beijing, Beijing, China",Asia-Pacific (APAC),China Creation Ventures is a venture capital firm focusing on TMT sector in China.,81,6,29,Active,2017-01-01,year,http://www.ccvcap.com/,https://www.linkedin.com/company/ccvcap/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Wei Zhou,11-50,Early Stage Venture,,,Private,"4,626"
Cogitent Ventures,https://www.crunchbase.com/organization/cogitent-ventures,"Investment Bank, Venture Capital",92,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cogitent Ventures operates as a venture capital firm.,87,,3,Active,2022-01-01,year,https://cogitent.ventures/,https://www.linkedin.com/company/cogitent-ventures/,,,,,1-10,Early Stage Venture,,,Private,"19,276"
HOWZAT Partners,https://www.crunchbase.com/organization/howzat-partners,"Micro VC, Venture Capital",92,17,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",HOWZAT Partners is an investment fund which invests in early stage digital businesses.,64,2,16,Active,2006-01-01,year,http://www.howzatpartners.com,http://www.linkedin.com/company/howzat-media,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"David Soskin, Hugo Burge",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,836"
VNV Global,https://www.crunchbase.com/organization/vostok-nafta-investment,"Private Equity Firm, Venture Capital",92,13,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Investing in classifieds, marketplaces, businesses with strong network effects and digital health",60,3,48,Active,2007-01-01,year,https://vnv.global,https://www.linkedin.com/company/vnv-global-ltd,Finance,Financial Services,1,Adolf Lundin,1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",For Profit,,Public,"25,672"
FBG Capital,https://www.crunchbase.com/organization/fbg-capital,Venture Capital,92,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",FBG Capital is a digital asset management firm in blockchain-based capital market.,85,,13,Active,2015-01-01,year,https://www.fbg.capital/,https://www.linkedin.com/company/fbgcapital/,,,1,Vincent Zhou,51-100,"Early Stage Venture, Seed",,,Private,"75,180"
Ten Eleven Ventures,https://www.crunchbase.com/organization/ten-eleven-ventures,Venture Capital,91,22,"Burlingame, California, United States","San Francisco Bay Area, West Coast, Western US",Ten Eleven Ventures is a specialized global venture capital firm that invests in cybersecurity companies.,52,4,41,Active,2014-01-01,year,https://www.1011vc.com,https://www.linkedin.com/company/ten-eleven-ventures,"Angel Investment, Cyber Security, Venture Capital","Financial Services, Information Technology, Lending and Investments, Privacy and Security",2,"Alex Doll, Mark Hatfield",11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,310
Mosaic Ventures,https://www.crunchbase.com/organization/mosaic-ventures,Venture Capital,91,25,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","We back founders who are reimagining the world. We invest $1-10m early, in those building daring adventures across Europe.",64,6,25,Active,2014-07-01,day,http://www.mosaicventures.com/,http://www.linkedin.com/company/mosaic-ventures,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Mike Chalfen, Simon Levene, Toby Coppel",11-50,"Early Stage Venture, Seed, Venture",,,Private,671
Torch Capital,https://www.crunchbase.com/organization/torch-capital,Venture Capital,91,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Torch Capital is an early-stage venture fund investing in consumer technology companies and the infrastructure layers that power them,54,2,11,Active,2018-01-01,year,https://torchcapital.vc/,https://www.linkedin.com/company/torch-capital/,"Financial Services, Health Care, Media and Entertainment, Small and Medium Businesses, Wellness","Financial Services, Health Care, Media and Entertainment, Other",1,Jonathan Keidan,1-10,"Debt, Early Stage Venture, Seed, Venture",,,Private,"1,133"
Boehringer Ingelheim Venture Fund,https://www.crunchbase.com/organization/boehringer-ingelheim-venture-fund,Corporate Venture Capital,91,10,"Ingelheim Am Rhein, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boehringer Ingelheim Venture Fund intends to invest in groundbreaking therapeutic approaches and technologies.,52,1,45,Active,2010-01-01,year,http://www.boehringer-ingelheim-venture.com,,"Biotechnology, Finance, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",,,11-50,"Early Stage Venture, Seed",,,Private,"1,306"
Blackhorn Ventures,https://www.crunchbase.com/organization/blackhorn-ventures,Venture Capital,91,7,"Denver, Colorado, United States","Greater Denver Area, Western US",Blackhorn Ventures is an early stage venture firm that invests in companies using cutting edge engineering to improve resource productivity.,64,,32,Active,2016-01-01,year,http://www.blackhornvc.com,https://www.linkedin.com/company/blackhorn-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Jack Fuchs, Philip O'Connor, Philip O'Connor, Trevor Zimmerman",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,359"
Mango Capital,https://www.crunchbase.com/organization/mango-capital,"Micro VC, Venture Capital",91,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Mango Capital is an enterprise focused seed & early stage venture capital investment firm.,71,1,3,Active,2018-01-01,year,https://www.mangocap.com,https://www.linkedin.com/company/mangocapital/,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Robin Vasan,1-10,"Early Stage Venture, Seed",,,Private,"3,969"
Cambridge Innovation Capital,https://www.crunchbase.com/organization/cambridge-innovation-capital,Venture Capital,91,9,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cambridge Innovation Capital is a European venture capital firm that invests in life sciences and technology startups.,43,1,31,Active,2013-01-01,year,https://www.cic.vc,https://www.linkedin.com/company/cambridge-innovation-capital,"Finance, Financial Services, Intellectual Property, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,William Tunstall-Pedoe,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,432"
Macquarie Capital,https://www.crunchbase.com/organization/macquarie-capital-funds,Corporate Venture Capital,91,27,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia","Macquarie Capital Funds provides banking, financial, advisory and funds management services to institutional, corporate and retail clients.",76,9,49,Active,2000-01-01,year,http://www.macquarie.com/us/about/company/macquarie-capital,,"Advice, Banking, Finance, Financial Services","Financial Services, Lending and Investments, Media and Entertainment",,,1001-5000,"Late Stage Venture, Private Equity, Venture",,Made Acquisitions,Private,"5,706"
Accelerating Asia,https://www.crunchbase.com/organization/accelerating-asia,"Accelerator, Venture Capital",91,2,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Accelerating Asia is an early-stage Venture Capital Fund with a focus on pre-Series A startups in Southeast and South Asia.,76,,69,Active,2018-07-01,day,https://acceleratingasia.com/,https://www.linkedin.com/company/acceleratingasia/,Financial Services,Financial Services,2,"Amra Naidoo, Craig Dixon",1-10,"Early Stage Venture, Seed",,,Private,"13,862"
Initial Capital,https://www.crunchbase.com/organization/initial-capital,Venture Capital,91,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Initial Capital is an investor in seed and early-stage technology companies with a focus on games, consumer services & technology enablers.",69,,24,Active,2010-10-06,day,http://www.initialcapital.com,http://www.linkedin.com/company/2154584,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Ken Lamb, Kristian Segerstrale, Sam Lababidi, Shukri Shammas, Tarek Abuzayyad, Tareq Naqib",1-10,"Early Stage Venture, Seed",,,Private,"59,788"
