Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Aconterra,https://www.crunchbase.com/organization/aconterra,Venture Capital,7,,"Antwerp, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Aconterra provides capital and knowhow to European early stage companies that make buildings more intelligent and energy efficient,6,,4,Active,2019-04-23,day,http://www.aconterra.com,https://www.linkedin.com/company/aconterra,"Artificial Intelligence (AI), Construction, Internet of Things, Real Estate, Sensor, Smart Building, Smart Home, Software","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Internet Services, Real Estate, Science and Engineering, Software",1,Ron Schuermans,1-10,"Early Stage Venture, Seed",,,Private,"36,616"
ForsVC,https://www.crunchbase.com/organization/forsvc,Venture Capital,7,,"Kortrijk, West-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",ForsVC is a game fund with focus on the local game industry.,7,,5,Active,2021-01-01,year,https://fors.vc,https://www.linkedin.com/company/fors-vc,"Gaming, Video Games",Gaming,1,Arne Ottoy,1-10,"Debt, Early Stage Venture, Seed",,,Private,"39,207"
Fidimec,https://www.crunchbase.com/organization/fidimec,Venture Capital,7,2,"Leuven, Vlaams-Brabant, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fidimec is a Belgium-based venture capital firm that offers investment and incubation services for seed stage startups.,6,,,Active,,,http://fidimec.com,,,,,,,,,,Private,"75,186"
imec.istart Future Fund,https://www.crunchbase.com/organization/imec-istart-future-fund,Venture Capital,6,,"Antwerp, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",imec.istart Future Fund is an independent early-stage venture capital fund.,6,,1,Active,,,https://www.imecistartfuturefund.com,https://www.linkedin.com/company/imec-istart-future-fund,,,,,1-10,Early Stage Venture,,,Private,"16,975"
Shapers,https://www.crunchbase.com/organization/shapers-b00f,Venture Capital,6,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Shapers is backed by global fintech operators and investing in fintech founders across Europe.,6,,,Active,2024-01-01,year,https://shapers.com,https://www.linkedin.com/company/shapers-vc/,,,2,"Philippe Teixeira da Mota, Thomas Teixeira da Mota",1-10,Early Stage Venture,,,Private,"20,025"
Miles Ahead,https://www.crunchbase.com/organization/miles-ahead,Venture Capital,6,,"Ghent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Miles Ahead is a venture studio that produces and funds startups in deep technology and artificial intelligence.,6,,5,Active,2021-01-01,year,https://www.milesahead.ai/,https://www.linkedin.com/company/miles-ahead-studio/,"Artificial Intelligence (AI), Information Technology","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"23,348"
invest.bw,https://www.crunchbase.com/organization/invest-bw-555b,Venture Capital,6,,"Louvain-la-neuve, Vlaams-Brabant, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",invest.bw is a venture capital firm.,5,,1,Active,1987-01-01,year,https://investbw.be/,https://www.linkedin.com/company/investbw/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"29,233"
Inventures,https://www.crunchbase.com/organization/inventures,Venture Capital,6,1,"San Ramon, California, United States","San Francisco Bay Area, West Coast, Western US","Inventures provides professional alliance management services to help guide, launch, and operate alliances.",6,1,2,Active,1992-01-01,year,http://www.inventures.com,https://www.linkedin.com/company/global-inventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Deepak Kamlani,11-50,"Early Stage Venture, Seed",,,Private,"31,604"
Shaping Impact Group,https://www.crunchbase.com/organization/shaping-impact-group,"Private Equity Firm, Venture Capital",6,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","We enable investors, philanthropists, funds and foundations to generate maximum societal impact with their available resources.",6,,4,Active,,,https://shapingimpact.group,https://www.linkedin.com/company/shaping-impact-group,"Consulting, Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,Seed,For Profit,,Private,"33,867"
Namur Invest,https://www.crunchbase.com/organization/namur-invest,Venture Capital,6,1,"Namur, Namur, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Namur Invest Group provides companies with financing solutions in various forms adapted to their needs, to strengthen their financial.",5,1,1,Active,1995-01-01,year,http://www.namurinvest.be,https://www.linkedin.com/company/namur-invest,,,,,11-50,"Early Stage Venture, Post-Ipo, Venture",,,Private,"47,093"
Gogreen Capital,https://www.crunchbase.com/organization/gogreen-capital,Venture Capital,6,2,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",GoGreen Capital is a venture capital firm focused on the renewable sector.,5,,1,Active,2009-01-01,year,http://gogreencapital.be,,Renewable Energy,"Energy, Sustainability",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"52,110"
Spinventure,https://www.crunchbase.com/organization/spinventure,Venture Capital,6,1,"Angleur, Liege, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Spinventure supports the creation of spin-off companies that aim to industrialize and commercialize the result of scientific research.,6,,,Closed,,,http://www.spinventure.be,,,,,,,,,,Private,"70,340"
Rockley Group,https://www.crunchbase.com/organization/rockley-group,Venture Capital,6,3,"Oxford, Oxfordshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Rockley Group invests in developing businesses focused on large and timely markets.,6,2,,Active,2004-01-01,year,http://www.rockleygroup.com/,https://www.linkedin.com/company/洛克利（北京）投资管理顾问有限公司,"Business Development, Finance, Financial Services","Financial Services, Professional Services",,,1-10,Venture,,,Private,"70,864"
Flanders Future Techfund,https://www.crunchbase.com/organization/flanders-future-techfund,Venture Capital,6,,,,Flanders Future Techfund operates as an investment firm.,5,,1,Active,,,,,,,,,,Early Stage Venture,,,Private,"73,092"
Freshmen Fund,https://www.crunchbase.com/organization/freshman-fund-a746,"Angel Group, Private Equity Firm, Venture Capital",5,1,"Antwerp, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Freshmen fund is a European boutique funds, actively supporting emerging B2C businesses",4,,2,Active,2019-01-01,day,http://www.freshmenfund.com,https://www.linkedin.com/company/freshmenfund/,"Consumer, Consumer Goods, Consumer Software, E-Commerce, Fashion, Food and Beverage, Gaming, Internet, Retail, Software","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Food and Beverage, Gaming, Internet Services, Other, Software",1,Hendrik Winkelmans,1-10,"Early Stage Venture, Seed",,,Private,"12,979"
Circular Innovation Fund,https://www.crunchbase.com/organization/circular-innovation-fund,Venture Capital,5,,,,The Circular Innovation Fund is a global growth-stage venture capital fund dedicated to circular innovation,5,,1,Active,,,https://circularinnovationfund.com,https://www.linkedin.com/company/circular-innovation-fund-cif,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"24,822"
Climate Insiders,https://www.crunchbase.com/organization/climate-insiders,Venture Capital,5,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Climate Tech investing community that backs the most ambitious Climate moonshots,5,,2,Active,2023-07-01,month,https://www.climateinsiders.com,https://www.linkedin.com/company/climate-insiders/about/,Venture Capital,"Financial Services, Lending and Investments",1,Yoann Berno,1-10,"Early Stage Venture, Seed",,,Private,"40,997"
VIVES Funds,https://www.crunchbase.com/organization/vives-funds,Venture Capital,5,,"Wavre, Brabant Wallon, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",VIVES Funds is a seed capital fund.,5,,2,Active,2004-01-01,year,https://www.vivesfund.com/en/,https://www.linkedin.com/company/vives-louvain-technology-fund/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"45,511"
iMinds Ventures,https://www.crunchbase.com/organization/iminds-ventures,Venture Capital,5,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","iMinds Ventures, a leading professional venture catalyst firm serving the Internet industry.",4,,2,Closed,,,https://www.iminds.be,,,,,,,,,,Private,"49,750"
Gesval,https://www.crunchbase.com/organization/gesval,Venture Capital,5,1,"Liège, Liege, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",A limited company of the University of Liège (ULiege).,4,,,Active,2000-01-01,year,https://www.gesval.be/,https://www.linkedin.com/company/gesval,,,,,1-10,,For Profit,,Private,"52,451"
QuaeroQ,https://www.crunchbase.com/organization/quaeroq,Venture Capital,5,,"Waregem, West-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",QuaeroQ is a privately-held investment fund that invests in small and midsize companies.,2,,5,Active,,,http://www.quaeroq.com,,,,,,11-50,"Early Stage Venture, Seed",,,Private,"99,689"
"Fonds Vives II (University of Louvain, UCL)",https://www.crunchbase.com/organization/fonds-vives-ii-university-of-louvain-ucl,Venture Capital,5,1,,,"Fonds Vives II (University of Louvain, UCL)",4,1,,Active,,,,,,,,,,,For Profit,,Private,"119,274"
Planetary Impact Ventures,https://www.crunchbase.com/organization/planetary-impact-ventures,Venture Capital,4,,"Humlebæk, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Planetary Impact Ventures creates and invests in businesses with really sustainable business strategies.,4,,1,Active,2020-01-01,year,https://www.planetary.dk/,https://www.linkedin.com/company/planetary-impact-ventures/,"Business Development, Impact Investing, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"27,007"
Dedicated,https://www.crunchbase.com/organization/dedicated-e84b,"Secondary Purchaser, Syndicate, Venture Capital",4,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture capital investment boutique sourcing only high-potential deals. We invest 1 to 3M from series A to pre-IPO all over the world.,3,,,Active,2020-01-01,year,https://dedicated.lu/,https://www.linkedin.com/company/dedicatedvc/,,,3,"Benjamin Tillier, Martin Tabery, Olivier Tabery",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"27,924"
SHIGERU AG,https://www.crunchbase.com/organization/shigeru-ag,Venture Capital,4,,"Ginza, Tokyo, Japan",Asia-Pacific (APAC),SHIGERU AG is a technology company that leverages technological innovation to enable a new way of life.,4,,1,Active,2020-04-18,day,https://www.shigeru.ch,https://www.linkedin.com/company/shigeruswiss/,"Medical Device, Product Research, Virtual Reality","Data and Analytics, Design, Hardware, Health Care, Software",2,"Dr. Takahisha Karita, Shigeru Shiraki",11-50,"Early Stage Venture, Seed",,,Private,"42,128"
Scalebridge Capital,https://www.crunchbase.com/organization/scalebridge-capital,Venture Capital,4,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Scalebridge is a seed stage VC fund dedicated to transforming physical industries,4,,1,Active,2024-01-01,year,https://www.scalebridge.capital/,https://www.linkedin.com/company/scalebridgecap/,"AgTech, Artificial Intelligence (AI), Construction, Data Management, FinTech, Health Care, Industrial Automation, Legal Tech, Supply Chain Management, Warehouse Automation","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Manufacturing, Professional Services, Real Estate, Science and Engineering, Software, Transportation",1,Jamie Su,11-50,"Early Stage Venture, Seed",,,Private,"43,057"
Sopartec,https://www.crunchbase.com/organization/sopartec,Venture Capital,4,,"Bel, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sopartec is the technology transfer and investment company owned by the Université catholique de Louvain.,4,,,Active,1992-01-01,year,http://www.sopartec.com,https://www.linkedin.com/company/sopartec-sa,,,,,1-10,Early Stage Venture,,,Private,"44,908"
Unbundled VC,https://www.crunchbase.com/organization/unbundled-vc,"Micro VC, Venture Capital",4,,"St. Peter Port, NA - Guernsey, Guernsey","Europe, Middle East, and Africa (EMEA)",Unbundled VC is an investment firm that provides capital and funding to early-stage startups in the digital tech industry.,4,,,Active,2022-01-01,year,https://www.unbundled.vc/,https://www.linkedin.com/company/unbundledvc/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Marc Cohen,1-10,"Early Stage Venture, Seed",,,Private,"52,239"
VP Capital,https://www.crunchbase.com/organization/vp-capital-8bc9,Venture Capital,4,,"Netherlands, Missouri, United States",Midwestern US,VP Capital is the investment company of the Van Puijenbroek family.,4,,2,Active,1951-01-01,year,https://vpcapital.eu/en,https://www.linkedin.com/company/vpcapital-familyoffice/,,,,,11-50,Early Stage Venture,,,Private,"55,484"
TNN Capital,https://www.crunchbase.com/organization/tnn-capital,Venture Capital,4,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",TNN Capital provides a complete financial planning and investment service to high net-worth individuals and their families.,2,,,Active,,,http://www.tnncapital.com/,,,,,,,,,,Private,"71,701"
Green Park Investment Partners,https://www.crunchbase.com/organization/green-park-investment-partners,Venture Capital,4,,"Gent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Green Park Investment Partners is an investment platform.,3,,3,Active,2010-01-01,year,http://www.greenparkinvest.com/,https://www.linkedin.com/company/green-park-investment-partners/,Electrical Distribution,Energy,1,Wim Vernaeve,1-10,Early Stage Venture,,Made Acquisitions,Private,"73,935"
Sniper Investments,https://www.crunchbase.com/organization/sniper-investments,Venture Capital,4,1,"Mechelen-bovelingen, Limburg, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sniper Investments is a lean, transparent value investment fund with a long term philosophy.",3,1,,Active,2011-01-01,year,http://www.sniperinvestments.com,https://www.linkedin.com/company/sniper-investments,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bart Luyten, Willem Prinselaar",1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"75,549"
Montan-Ventures-Saar,https://www.crunchbase.com/organization/montan-ventures-saar,Venture Capital,4,,"Saarbrücken, Saarland, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Montan-Ventures-Saar is a venture capital firm.,4,,2,Active,2016-01-01,year,http://www.montan-ventures.de/,https://www.linkedin.com/company/montan-ventures-saar-gmbh/,,,,,1-10,"Seed, Venture",,,Private,"83,509"
CAREvolution,https://www.crunchbase.com/organization/carevolution-36ac,Venture Capital,4,,"Bruyelle, Hainaut, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",CAREvolution is a venture capital firm that invests in healthcare sectors.,4,,1,Active,2016-01-01,year,https://www.carevolution.be/,https://www.linkedin.com/company/carevolution,,,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"92,243"
Chroma Impact Investment,https://www.crunchbase.com/organization/chroma-impact-investment,Venture Capital,4,,"Braine-l'alleud, Brabant Wallon, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Chroma Impact Investment is an investment firm that transition towards sustainable and renewable sources of energy production.,2,,1,Active,2017-01-01,year,https://www.chroma.eu/,https://www.linkedin.com/company/chroma-impact-investment/,"Environmental Consulting, Renewable Energy","Energy, Professional Services, Sustainability",1,Manoël Ancion,1-10,"Early Stage Venture, Seed",,,Private,"186,734"
welovefounders,https://www.crunchbase.com/organization/welovefounders,Venture Capital,3,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",WeloveFounders is a European early-stage SaaS B2B venture capital fund dedicated to helping the next wave of European entrepreneurs.,3,,,Active,2023-09-01,month,https://www.welovefounders.vc,https://www.linkedin.com/company/welovefounders/,,,4,"Antoine Duchateau, Olivier Mertens, Olivier Tabery, Thomas Goubau",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"39,817"
Evalue,https://www.crunchbase.com/organization/evalue-the-2nd-evalue-fund,Venture Capital,3,3,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Evalue invests in global venture capital and private equity at all stages.,3,,,Active,2010-01-01,year,http://www.evalue.de/,https://www.linkedin.com/company/e.value,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,Was Acquired,Private,"50,719"
Entourage,https://www.crunchbase.com/organization/entourage-33e7,Venture Capital,2,,"Ghent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Entourage is a venture Studio and early stage VC that invests in early-stage B2B and SaaS sectors.,2,,1,Active,2024-01-01,year,https://www.entourage.io,https://www.linkedin.com/company/entouragevc,,,1,Evert Beeckman,1-10,Early Stage Venture,,,Private,"5,310"
Fundracer Capital,https://www.crunchbase.com/organization/fundracer-capital,"Private Equity Firm, Venture Capital",2,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fundracer Capital Fundracer is a closed venture capital fund that invests in pre-seed to series.,2,,2,Active,2024-01-01,year,https://fundracer.capital,https://www.linkedin.com/company/fundracer-micromobility,,,,,1-10,,,,Private,"29,224"
Aperam Ventures,https://www.crunchbase.com/organization/aperam-ventures,Venture Capital,2,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","Aperam Ventures, a subsidiary of the steel company Aperam Group.",2,,2,Active,,,https://www.aperam.com/aperam-ventures,,,,,,,"Early Stage Venture, Seed",,,Private,"29,559"
Look Up Ventures,https://www.crunchbase.com/organization/look-up-ventures,Venture Capital,2,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Look Up Ventures invests in deep tech and hardware start-ups from pre-seed to series A.,2,,,Active,,,https://lookupventures.com,https://www.linkedin.com/company/lookupventures/,,,2,"Nicolaj Reffstrup, Tommy Ahlers",1-10,"Early Stage Venture, Seed",,,Private,"31,632"
Lab Box,https://www.crunchbase.com/organization/lab-box,"Accelerator, Corporate Venture Capital, Venture Capital",2,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Lab Box is a great Belgian start-up studio focusing on the future of mobility.,2,,1,Active,2017-01-01,year,https://www.lab-box.com/,https://www.linkedin.com/company/lab-box,"Information Technology, SaaS, Software","Information Technology, Software",2,"Michaël Grandfils, Valentin Haarscher",1-10,"Early Stage Venture, Seed, Venture",,,Private,"41,951"
Callatäy & Wouters Ventures,https://www.crunchbase.com/organization/callatäy-wouters-ventures,Venture Capital,2,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Venture Arm of Callatäy and Wouters, a leading provider of innovative IT solutions and services to retail, private and direct banks",2,,1,Closed,,,http://www.cw-thaler.com/,,,,,,,Early Stage Venture,,,Private,"60,068"
Comate Ventures,https://www.crunchbase.com/organization/comate-ventures,Venture Capital,2,,"Leuven, Vlaams-Brabant, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Comate Ventures is a pre-seed fund with a 100% focus on hardware startups.,2,,2,Active,2021-01-01,year,https://www.comateventures.com/,https://www.linkedin.com/showcase/comate-ventures/?originalSubdomain=be,,,,,1-10,"Early Stage Venture, Seed",,,Private,"61,184"
Lumiares,https://www.crunchbase.com/organization/lumiares,Venture Capital,2,,"Gent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Lumiares actively seeks out the most promising digital health opportunities.,2,,2,Active,,,https://www.lumiares.com,https://www.linkedin.com/company/lumiares/,,,,,1-10,Seed,,,Private,"65,065"
Airborn,https://www.crunchbase.com/organization/airborn-6521,Venture Capital,2,,"Antwerp, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investing in founders with impact,2,,,Active,2022-09-20,day,http://airborn.vc,https://www.linkedin.com/company/airborncollective/,Impact Investing,"Financial Services, Lending and Investments",,,11-50,Early Stage Venture,,,Private,"79,183"
Qunova,https://www.crunchbase.com/organization/qunova-2,Venture Capital,2,,"Antwerpen, Antwerpen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Qunova is a Europe-based, early-stage venture capital firm.",2,,,Closed,,,http://www.qunova.eu,,,,1,Jan Vorstermans,,,For Profit,,Private,"102,930"
Zauba Technologies,https://www.crunchbase.com/organization/zauba-technologies,Venture Capital,1,,"Bangalore, Karnataka, India",Asia-Pacific (APAC),Zauba Corp helps you to know financial performance of businesses you deal with.,1,,,Active,2014-01-01,year,https://www.zaubacorp.com/,https://www.linkedin.com/company/zauba-corp/,,,,,1-10,Seed,,,Private,"50,528"
WorldStone Ventures,https://www.crunchbase.com/organization/worldstone-ventures,Venture Capital,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",WorldStone Ventures is an investment company that specializes in funding innovative start-up companies.,1,,,Active,,,http://www.worldstoneventures.com,,,,,,,,,,Private,"68,605"
Galactic Beacon Ventures,https://www.crunchbase.com/organization/galactic-beacon-ventures,Venture Capital,1,,,,Galactic Beacon Ventures is an investment firm.,1,,1,Active,,,https://galactic-beacon.com,https://www.linkedin.com/company/galactic-beacon/?lipi=urn%3Ali%3Apage%3Ad_flagship3_detail_base%3B%2BKUfG%2BLNSJ2eng171KEkJA%3D%3D,,,,,,,,,Private,"79,597"
Ventures by delaware,https://www.crunchbase.com/organization/ventures-by-delaware,Corporate Venture Capital,1,,,,"Ventures by delaware operates as a unique accelerator, mentorship and funding program.",1,,,Active,,,https://www.delaware.pro/en-be/ventures,,,,,,,"Early Stage Venture, Seed",,,Private,"102,610"
V Ventures,https://www.crunchbase.com/organization/v-ventures,Venture Capital,1,,,,V Ventures is the investment arm of the Netherlands-based foundation Vereniging Veronica.,1,,,Active,,,,,Fashion,"Clothing and Apparel, Design",,,,,,,Private,"112,737"
Christavest,https://www.crunchbase.com/organization/christavest-2,Venture Capital,1,,,,Christavest,1,,,Active,,,,,,,,,,,For Profit,,Private,"168,938"
