Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
MTI Ventures,https://www.crunchbase.com/organization/mti-ventures,Venture Capital,29,4,"Oldham, Oldham, United Kingdom","Europe, Middle East, and Africa (EMEA)","MTI Ventures is a venture capital firm that offers partnering, investment appraisal, due diligence, and fund management services.",23,,14,Active,1983-01-01,year,http://www.mtiventures.com/,https://www.linkedin.com/company/mti-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"41,198"
Voyager Ventures,https://www.crunchbase.com/organization/voyager-ventures,Venture Capital,28,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Voyager invests in early-stage climate technology companies in North America and Europe.,25,,15,Active,2021-04-22,day,https://www.voyagervc.com,https://www.linkedin.com/company/voyagervc,,,2,"Sarah Sclarsic, Sierra Peterson",1-10,"Early Stage Venture, Seed",,,Private,301
KOMPAS VC,https://www.crunchbase.com/organization/kompas-fe2f,Venture Capital,28,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",KOMPAS funds innovations that accelerate the digital transformation & decarbonisation of the building and manufacturing industries.,22,,10,Active,2021-09-01,day,http://www.kompas.vc,https://www.linkedin.com/company/kompasvc,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Andreas Winter-Extra, Sebastian Peck, Talia Rafaeli",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,152"
FOV Ventures,https://www.crunchbase.com/organization/fov-ventures,Venture Capital,28,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","FOV Ventures invests in early-stage European companies across Spatial Computing, AI, 3D, and Robotics.",23,,6,Active,2022-01-01,year,https://fov.ventures,https://www.linkedin.com/company/fov-ventures,"3D Technology, Artificial Intelligence (AI), Augmented Reality, Computer Vision, Gaming, Machine Learning, Robotics, Software, Virtual Reality","Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Science and Engineering, Software",,,1-10,"Early Stage Venture, Seed",,,Private,"1,223"
Clean Growth Fund,https://www.crunchbase.com/organization/clean-growth-fund,Venture Capital,28,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","The Clean Growth Fund, London, invests in companies focussed on driving clean growth in the low carbon economy.",19,,21,Active,2020-01-01,year,https://www.cleangrowthfund.com/,https://www.linkedin.com/company/clean-growth-fund/about/,"Finance, Financial Services",Financial Services,2,"Beverley Gower-Jones, Lisa Thornley",1-10,"Early Stage Venture, Seed, Venture",,,Private,"2,134"
Portal Ventures,https://www.crunchbase.com/organization/portal-ventures-a465,Venture Capital,28,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Portal Ventures partners with crypto builders, protocols, and companies that will define the next generation of the economy.",25,,11,Active,2022-01-01,year,https://portal.vc/,https://www.linkedin.com/company/portalvc,"Advice, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",1,Evan Fisher,1-10,"Early Stage Venture, Seed, Venture",,,Private,"2,129"
State Farm Ventures,https://www.crunchbase.com/organization/state-farm-ventures,Corporate Venture Capital,28,4,"Bloomington, Illinois, United States","Great Lakes, Midwestern US",State Farm Ventures is a venture capital firm that invests in startups developing technologies and products.,21,,10,Active,2018-09-01,day,https://ventures.statefarm.com,https://www.linkedin.com/showcase/state-farm-ventures,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"2,923"
Taronga Ventures,https://www.crunchbase.com/organization/taronga-group,"Accelerator, Private Equity Firm, Venture Capital",28,1,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Taronga Ventures is a leading technology and innovation investor focused on real asset sectors and the wider built environment.,21,,11,Active,2015-01-01,year,https://tarongagroup.com,https://www.linkedin.com/company/taronga-group,"Consulting, Finance, Financial Services, Impact Investing, Real Estate, Real Estate Investment, Social Impact","Financial Services, Lending and Investments, Other, Professional Services, Real Estate, Social Impact",2,"Avi Naidu, Jonathan Hannam",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,"4,554"
Tioga Capital Partners,https://www.crunchbase.com/organization/tioga-capital-partners,Venture Capital,28,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tioga Capital Partners is a European crypto venture capital firm.,27,,15,Active,2019-01-01,year,https://tioga.capital/,https://www.linkedin.com/company/tioga-capital/,"Blockchain, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Nicolas Priem,11-50,"Early Stage Venture, Seed, Venture",,,Private,"4,706"
SID Venture Partners,https://www.crunchbase.com/organization/sid-venture-partners,Venture Capital,28,1,,,"First Ukrainian high-technology venture capital firm established by IT experts for IT geeks, investing in early-stage tech companies",27,,5,Active,2021-10-28,day,http://sid.fund/,https://www.linkedin.com/company/sid-venture-partners/,"Blockchain, Cyber Security, E-Commerce, FinTech, Information Technology, SaaS","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Information Technology, Other, Privacy and Security, Software",8,"Andrii Lazorenko, Anton Vaisburd, Dmitry Vartanian, Illia Polosukhin, Kirill Kirikov, Valery Krasovsky, Veronica Korzh, Vladimir Beck",11-50,"Early Stage Venture, Seed",,,Private,"4,987"
ULTRA.VC,https://www.crunchbase.com/organization/ultra-vc,"Accelerator, Incubator, Micro VC, Venture Capital",28,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",ULTRA.VC is an early-stage investor with an in-house accelerator supporting impact-driven entrepreneurs.,27,,12,Active,2023-01-01,year,https://ultra.vc/,https://www.linkedin.com/company/ultra-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Eugene Valuev, Evgeny Valuev, Nikita Yuriev",1-10,"Early Stage Venture, Seed",,,Private,"5,340"
Hivemind Capital Partners,https://www.crunchbase.com/organization/hivemind-capital-partners,Venture Capital,28,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Hivemind Capital Partners is a blockchain-focused investment business.,28,,12,Active,2021-01-01,year,http://www.hivemindcapital.co/,https://www.linkedin.com/company/hivemindcapital/,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Matt Zhang,11-50,"Early Stage Venture, Initial Coin Offering, Seed",,Made Acquisitions,Private,"5,558"
Seafund,https://www.crunchbase.com/organization/sea-fund,Venture Capital,28,3,"Bangalore, Karnataka, India",Asia-Pacific (APAC),Seafund is an investment management fund that helps small businesses to build scalable businesses in getting to market.,24,,13,Active,2016-01-01,year,http://seafund.in,https://www.linkedin.com/company/seafund/about/,,,3,"Guhesh Ramanathan, Manoj Kumar Agarwal, Mayuresh Raut",11-50,"Early Stage Venture, Seed",,,Private,"5,763"
Sapphire Sport,https://www.crunchbase.com/organization/sapphire-sport,Venture Capital,28,1,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Sapphire Sport is a investment vehicle in early-stage technology companies.,21,,10,Active,1996-01-01,year,https://sapphireventures.com/funds/sapphire-sport/,https://www.linkedin.com/company/sapphirevc,"eSports, Sports, Venture Capital","Financial Services, Lending and Investments, Sports",2,"Doug Higgins, Michael Spirito",1-10,"Early Stage Venture, Seed",,,Private,"6,030"
Oui Capital,https://www.crunchbase.com/organization/oui-capital,Venture Capital,28,1,"Belmont, Massachusetts, United States","Greater Boston Area, East Coast, New England",Oui Capital is an Early Stage Venture Capital for the African Continent.,20,,8,Active,2018-01-01,year,http://ouicapital.vc,https://www.linkedin.com/company/oui-capital/about/,"EdTech, FinTech, Health Care, Logistics, Marketplace","Commerce and Shopping, Education, Financial Services, Health Care, Software, Transportation",1,Olu Oyinsan,1-10,Early Stage Venture,,,Private,"6,044"
Wisdom Ventures,https://www.crunchbase.com/organization/wisdom-ventures,"Micro VC, Venture Capital",28,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",We support a new generation of entrepreneurs dedicated to consciously harnessing the power of business.,27,,,Active,2021-09-01,month,https://www.wisdomventuresfund.com/,https://www.linkedin.com/company/wisdom-ventures/,"Information Technology, Personal Health, Software, Wellness","Health Care, Information Technology, Software",,,1-10,"Early Stage Venture, Seed",,,Private,"6,981"
R42 Group,https://www.crunchbase.com/organization/r42-group,Venture Capital,28,,"Stanford, California, United States","San Francisco Bay Area, West Coast, Western US",R42 Group actively invents and finances deep science ventures.,21,,7,Active,2004-01-01,year,https://www.r42group.com/,https://www.linkedin.com/company/r42/about/,,,1,Ronjon Nag,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"7,389"
Global from Day One,https://www.crunchbase.com/organization/global-from-day-one-gd1,Venture Capital,28,1,"Auckland, Auckland, New Zealand","Asia-Pacific (APAC), Australasia",Global from Day One is a investment management company.,23,,9,Active,2012-01-01,year,https://globalfromdayone.com,https://www.linkedin.com/company/global-from-day-one/,"Finance, Service Industry, Wealth Management","Financial Services, Other",1,Chintaka Ranatunga,11-50,"Early Stage Venture, Seed",,,Private,"8,924"
MetaWeb Ventures,https://www.crunchbase.com/organization/metaweb-ventures,Venture Capital,28,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),MetaWeb Ventures is a global crypto venture capital investment firm.,27,,2,Active,2020-01-01,year,https://www.metaweb.vc,https://www.linkedin.com/company/metaweb-vc,,,1,Amos Zhang,1-10,Early Stage Venture,,,Private,"10,240"
SuperSeed Ventures,https://www.crunchbase.com/organization/superseed,Venture Capital,28,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",SuperSeed invests in seed stage B2B SaaS/AI companies and help them reach their first £1m in revenue,21,,17,Active,2018-02-01,day,https://www.superseed.com,https://www.linkedin.com/company/superseed-vc/,"Artificial Intelligence (AI), B2B, SaaS","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",2,"Dan Bowyer, Mads Jensen",1-10,"Early Stage Venture, Seed",,,Private,"13,347"
C5 Capital,https://www.crunchbase.com/organization/c5-capital,Venture Capital,28,6,"Washington, District of Columbia, United States","Washington DC Metro Area, Southern US","C5 is a specialist technology investment firm that invests in cybersecurity, cloud infrastructure, data analytics, energy and space.",22,1,20,Active,2015-01-01,year,http://www.c5capital.com,https://www.linkedin.com/company/c5-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Andre Pienaar,11-50,"Early Stage Venture, Late Stage Venture",,Made Acquisitions,Private,"13,951"
Ventures Together,https://www.crunchbase.com/organization/ventures-together,Venture Capital,28,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Ventures Together is a venture capital firm which preferred to invest in seed and early stage.,27,,1,Active,2014-01-01,year,https://venturestogether.com/,https://www.linkedin.com/company/ventures-together/,,,1,Tom Savage,51-100,Seed,,,Private,"14,193"
Contrarian Thinking Capital,https://www.crunchbase.com/organization/contrarian-thinking,Venture Capital,28,1,"Austin, Texas, United States",Southern US,"Contrarian Thinking is an online education platform that provides e-learning courses in finance, banking, and business acquisitions.",24,,1,Active,2022-01-01,year,https://contrarianthinkingcapital.com/,https://www.linkedin.com/company/contrarian-thinking-capital/,"Industrial, Manufacturing, Small and Medium Businesses","Manufacturing, Other",1,Codie Sanchez,1-10,"Early Stage Venture, Seed",For Profit,,Private,"15,797"
IBM Ventures,https://www.crunchbase.com/organization/ibm-ventures,"Corporate Venture Capital, Venture Capital",28,8,"Armonk, New York, United States","Greater New York Area, East Coast, Northeastern US","IBM Ventures is IBM’s venture capital fund. We invest in enterprise software startups across AI, data, cybersecurity and quantum computinng.",28,,7,Active,2020-01-01,year,https://www.ibm.com/ventures,https://www.linkedin.com/company/ibmventures/,Venture Capital,"Financial Services, Lending and Investments",2,"Ben Daniels, Tom Whiteaker",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"16,635"
Fine Structure Venture,https://www.crunchbase.com/organization/fine-structure-venture,Venture Capital,28,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Fine Structure Venture is an investment firm.,23,,11,Active,2020-01-01,year,https://finestructure.vc/,https://www.linkedin.com/company/finestructure/about/,,,,,1-10,Early Stage Venture,,,Private,"20,932"
