Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
TheVentureCity,https://www.crunchbase.com/organization/the-venture-city,Venture Capital,143,11,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",TheVentureCity is a global early-stage venture fund that invests in product-centric startups.,113,,18,Active,2017-01-01,year,https://www.theventure.city,https://www.linkedin.com/company/11150747/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Laura Gonzalez-Estefani,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,610"
Pario Ventures,https://www.crunchbase.com/organization/pario-ventures,"Accelerator, Venture Capital",142,21,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Pario works with entrepreneurs, CEOs, to identify and implement an exit strategy for the founder or shareholders including investment",134,8,7,Active,2010-11-11,day,http://www.parioventures.com,https://www.linkedin.com/company/pario-ventures/,"Artificial Intelligence (AI), Automotive, Battery, Energy Efficiency, Fast-Moving Consumer Goods, Gaming, Oil and Gas, Renewable Energy, Subscription Service","Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Energy, Gaming, Natural Resources, Other, Real Estate, Science and Engineering, Software, Sustainability, Transportation",2,"David Murray-Hundley, Kevin Doyle",1-10,"Crowdfunding, Debt, Early Stage Venture, Grant, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"4,126"
Tiny VC,https://www.crunchbase.com/organization/tiny-vc,Venture Capital,142,17,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Early Stage Investments by Philipp Moehring, Andy Chung, Ophelia Cai and Sandra Lyness",137,,,Active,2017-01-01,year,https://www.tiny.vc/,https://www.linkedin.com/company/tinyvc,"Angel Investment, Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Andy Chung, Philipp Moehring, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"15,231"
Big Idea Ventures,https://www.crunchbase.com/organization/big-idea-ventures,"Accelerator, Micro VC, Venture Capital",141,7,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Big Idea Ventures invests in food technology and agritech companies globally.,117,,62,Active,2018-11-19,day,https://bigideaventures.com,https://linkedin.com/company/bigideaventures,"AgTech, Alternative Protein, Biotechnology, Food and Beverage, Nutrition","Agriculture and Farming, Biotechnology, Food and Beverage, Health Care, Science and Engineering",1,Andrew D. Ive,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,749
Justin Mateen,https://www.crunchbase.com/person/justin-mateen,"Individual/Angel, Investment Partner",137,17,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Justin Mateen is the Cofounder and former CMO of Tinder, the world's largest dating platform. In 2021, and 2022 Business Insider ranked Mate...",115,2,20,,,,http://www.justinmateen.com,http://www.linkedin.com/pub/justin-mateen/6a/a9a/388,,,,,,"Convertible Note, Early Stage Venture, Seed, Venture",,,,"47,443"
ZBS CAPITAL,https://www.crunchbase.com/organization/zbs-capital,Venture Capital,130,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",ZBS Capital is a venture capital fund focused on companies building a decentralized world,130,,2,Active,2017-09-01,day,https://zbs.capital,https://www.linkedin.com/company/zbscapital,"Cryptocurrency, Financial Exchanges, Financial Services, Internet of Things, Marketing","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Sales and Marketing, Software",2,"Pasha Bitseps, Vladyslav Skakun",1-10,"Crowdfunding, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"12,959"
ConsenSys Mesh,https://www.crunchbase.com/organization/consensys-mesh,"Accelerator, Incubator",128,9,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",ConsenSys Mesh is a software development firm that offers blockchain technology solutions.,104,,5,Active,2015-01-01,year,https://www.mesh.xyz/,https://www.linkedin.com/company/consensys-mesh,"Blockchain, Cryptocurrency, Financial Services, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",1,Joseph Lubin,51-100,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"105,419"
Icebreaker.vc,https://www.crunchbase.com/organization/icebreaker-vc,"Micro VC, Venture Capital",123,4,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",An early-stage VC backing idea-stage teams with deep domain expertise and ambition to build globally competitive tech companies.,76,,70,Active,2017-01-01,day,https://icebreaker.vc/,https://www.linkedin.com/company/icebreaker-vc,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",4,"Aleksi Partanen, Lasse Lehtinen, Riku Seppälä, Teddie Wardi",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"1,345"
Verdane,https://www.crunchbase.com/organization/verdane,Private Equity Firm,123,28,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Verdane provides specialist growth capital to fast-growing digital consumer, software, and sustainable society businesses.",103,2,56,Active,2003-01-01,year,http://www.verdane.com,https://www.linkedin.com/company/verdane,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",4,"Birger Nergaard, Bjarne Kveim Lie, Gunnar Rydning, Lars B. Thoresen",101-250,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"1,974"
Angel Invest,https://www.crunchbase.com/organization/angel-invest-ventures,"Angel Group, Venture Capital",114,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angel Invest is one of Europe's most active angel funds,92,,3,Active,2018-01-01,day,https://angelinvest.ventures,https://www.linkedin.com/company/angel-invest-ventures/,,,2,"Jens Lapinski, Oliver Clasen",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"5,726"
EQT,https://www.crunchbase.com/organization/eqt-holdings,"Private Equity Firm, Venture Capital",113,50,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","EQT is an investment organization that offers consistent performance across geographies, sectors, and investment strategies.",105,8,72,Active,1994-01-01,year,https://eqtgroup.com,http://www.linkedin.com/company/eqt-partners,"Banking, Business Development, Finance, Financial Services, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments, Professional Services",2,"Conni Jonsson, Thomas von Koch",1001-5000,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,Made Acquisitions,Public,419
Day One Ventures,https://www.crunchbase.com/organization/day-one-ventures,Venture Capital,112,13,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Day One Ventures is a venture capital firm that backs customer-obsessed companies and spearheads their communications.,90,,3,Active,2018-01-01,year,http://dayoneventures.com,https://www.linkedin.com/company/day-one-ventures,"Business Development, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Professional Services",1,Masha Bucher,11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,905"
Katapult,https://www.crunchbase.com/organization/katapult-accelerator,"Accelerator, Venture Capital",112,4,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Katapult is an investment company and accelerator, focused on highly scalable impact climate, ocean and agri-tech startups.",94,,48,Active,2017-01-01,year,https://katapult.vc,https://www.linkedin.com/company-beta/17969162/?pathWildcard=17969162,"Carbon Capture, Clean Energy, Energy Efficiency, Financial Services, FinTech, GreenTech, Shipping, Smart Building, Smart Cities, Transportation","Energy, Financial Services, Real Estate, Sustainability, Transportation",4,"Anders Lier, Haakon Brunell, Rajeev Kapoor, Tharald Nustad",11-50,"Early Stage Venture, Seed",,,Private,"15,084"
CVX Ventures,https://www.crunchbase.com/organization/cvx-ventures,Venture Capital,101,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","CVX Ventures provides investment, advice, and networking solutions to early-stage companies.",100,,2,Active,2020-01-01,year,https://www.cvx.vc/,https://www.linkedin.com/company/c-v-x/,"Advice, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",1,Mads Faurholt-Jorgensen,11-50,"Early Stage Venture, Seed",,,Private,"18,168"
Crane Venture Partners,https://www.crunchbase.com/organization/crane-venture-partners,Venture Capital,99,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",VC firm investing into seed and early stage intelligent enterprise and deep tech companies in Europe.,60,,47,Active,2015-08-30,day,https://www.crane.vc/,https://www.linkedin.com/company/crane-venture-partners,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Krishna Visvanathan, Scott Sage",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"3,004"
Calm/Storm Ventures,https://www.crunchbase.com/organization/calm-storm-ventures,"Micro VC, Venture Capital",97,3,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Calm/Storm is the Nr 1 super-early-stage digital health fund in Europe with a particular focus on femtech & tabootech investments.,84,,8,Active,2020-01-01,year,https://www.calmstorm.vc,https://www.linkedin.com/company/calmstorm,"Electronic Health Record (EHR), Fertility, Health Care, Health Diagnostics, Health Insurance, Home Health Care, Medical, Personal Health, Therapeutics, Wellness","Financial Services, Health Care",3,"Lucanus Polagnoli, Michael Ströck, Stephanie Urbanski",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"5,383"
Max Ventures,https://www.crunchbase.com/organization/basset-investment-group,Venture Capital,96,15,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Max Ventures is a seed-stage venture capital firm that invests in consumer tech and health-tech companies.,63,3,7,Active,2013-09-01,day,http://www.maxventures.vc,https://www.linkedin.com/company/max-ventures,"Digital Media, E-Commerce, Financial Services, Health Care","Commerce and Shopping, Financial Services, Health Care, Media and Entertainment",3,"Max Stenbeck, Ryan Darnell, Sophie Stenbeck",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,848"
Long Journey Ventures,https://www.crunchbase.com/organization/long-journey-ventures,Venture Capital,94,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Long Journey Ventures is an early stage venture capital firm focused on early and new investments.,80,1,15,Active,2019-01-01,year,https://www.longjourney.vc,https://www.linkedin.com/company/longjourney,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Lee Jacobs,1-10,Early Stage Venture,,,Private,389
Axeleo Capital,https://www.crunchbase.com/organization/axeleo-sas,Venture Capital,92,14,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Axeleo Capital is a Venture Capital firm specializing in early-stage investments across Europe in B2B Software and Greentech sectors,72,,41,Active,2017-01-06,day,http://www.axc.vc,http://htps//www.linkedin.com/company/3277365,Venture Capital,"Financial Services, Lending and Investments",2,"Eric Burdier, Mathieu Viallard",11-50,"Early Stage Venture, Seed, Venture",,,Private,"3,546"
X21 Digital,https://www.crunchbase.com/organization/x21-digital,Incubator,92,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","X21 Digital incubate, advise, fund & support blockchain projects towards sustainable success.",91,,8,Active,2020-01-01,year,https://x21digital.com/,https://www.linkedin.com/company/x21digital/about/,,,,,11-50,"Seed, Venture",,,Private,"29,482"
VNV Global,https://www.crunchbase.com/organization/vostok-nafta-investment,"Private Equity Firm, Venture Capital",92,13,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Investing in classifieds, marketplaces, businesses with strong network effects and digital health",60,3,48,Active,2007-01-01,year,https://vnv.global,https://www.linkedin.com/company/vnv-global-ltd,Finance,Financial Services,1,Adolf Lundin,1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",For Profit,,Public,"34,751"
