Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
EIT InnoEnergy,https://www.crunchbase.com/organization/kic-innoenergy,"Accelerator, Venture Capital",242,7,"Eindhoven, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",EIT InnoEnergy is an environmental services company that provides catalysing and accelerating energy transitions.,153,3,73,Active,2010-01-01,day,http://www.innoenergy.com,https://www.linkedin.com/school/eitinnoenergy,"Clean Energy, Energy, Energy Efficiency, Energy Management","Energy, Sustainability",2,"Diego Pavía, Elena Bou",251-500,"Early Stage Venture, Seed",For Profit,,Private,"5,309"
Chalmers Ventures AB,https://www.crunchbase.com/organization/chalmers-ventures,Venture Capital,242,14,"Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","Chalmers Ventures is a Swedish firm that specializes in coaching, financing, and business development.",110,5,113,Active,2015-01-01,year,http://www.chalmersventures.com/,https://www.linkedin.com/company/chalmers-ventures,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Mats Lundqvist, Sören Sjölander",11-50,"Early Stage Venture, Seed",,,Private,"16,617"
EIT Digital Accelerator,https://www.crunchbase.com/organization/eit-digital-accelerator,"Accelerator, Venture Capital",235,44,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Scaling up European Digital Ventures,230,2,6,Active,2010-01-01,year,https://www.eitdigital.eu/accelerator/,https://www.linkedin.com/company/eit-digital,Business Development,Professional Services,,,101-250,"Early Stage Venture, Grant, Seed",,,Private,"25,454"
Cherry Ventures,https://www.crunchbase.com/organization/cherry-ventures,Venture Capital,234,18,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Cherry Ventures is a seed fund, founded by entrepreneurs with substantial experience in building fast-scaling technology companies.",138,1,85,Active,2013-01-01,day,http://www.cherry.vc,https://www.linkedin.com/company/cherry-ventures,"Angel Investment, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Christian Meermann, Daniel Glasner, Filip Felician Dames",11-50,"Early Stage Venture, Seed",,,Private,59
Atlantic Labs,https://www.crunchbase.com/organization/atlantic-labs,Venture Capital,232,30,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Atlantic Labs is a European first round investor, headquartered in Berlin.",131,2,110,Active,2013-01-01,year,http://www.atlanticlabs.de,https://www.linkedin.com/company/atlantic-labs/,Venture Capital,"Financial Services, Lending and Investments",1,Christophe Maire,11-50,"Early Stage Venture, Seed, Venture",,,Private,434
EQT Ventures,https://www.crunchbase.com/organization/eqtventures,Venture Capital,224,22,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",EQT Ventures provides support and capital to bold and ambitious founders on their journeys to global success.,130,1,130,Active,2016-01-01,year,https://eqtventures.com,https://www.linkedin.com/company/eqt-ventures,"Finance, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Hjalmar Winbladh, Kees Koolen, Lars Jörnow",11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,117
Ventech,https://www.crunchbase.com/organization/ventech-capital,Venture Capital,220,48,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ventech is a European & Chinese early-stage investment fund that invests in the digital economy.,131,6,69,Active,1998-01-01,year,http://www.ventechvc.com,http://www.linkedin.com/company/ventech,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Alain Caffi,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,291
Project A Ventures,https://www.crunchbase.com/organization/project-a-ventures,Venture Capital,219,33,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Project A is an early-stage venture capital firm, combining financial and operational support for technology companies.",119,,66,Active,2012-01-01,year,http://www.project-a.com,https://www.linkedin.com/company/project-a-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Anton Waitz, Ben Fischer, Christian Weiss, Florian Heinemann, Thies Sander, Uwe Horstmann",101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,266"
Industrifonden,https://www.crunchbase.com/organization/industrifonden,Venture Capital,211,34,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Industrifonden is a venture capital firm that focuses on early stage technology and life science companies with international potential.,128,11,77,Active,1979-01-01,year,http://www.industrifonden.com,http://www.linkedin.com/company/industrifonden,"Biotechnology, Finance, Financial Services, Management Consulting, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Professional Services, Science and Engineering",,,11-50,"Early Stage Venture, Seed",,,Private,"20,065"
Heartcore Capital,https://www.crunchbase.com/organization/heartcore-capital,Venture Capital,210,23,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Heartcore is a venture capital firm that invests in companies that use technology to change people's lives for the better.,104,2,58,Active,2007-01-01,year,https://www.heartcore.com/,https://www.linkedin.com/company/heartcorecapital/about/,"Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Christian Jepsen, Jimmy Nielsen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,436"
BITKRAFT Ventures,https://www.crunchbase.com/organization/bitkraft-ventures,Venture Capital,191,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","BITKRAFT Ventures is an early-stage investment platform for gaming, esports, and interactive media.",152,,113,Active,2015-01-01,year,https://www.bitkraft.vc,https://www.linkedin.com/company/bitkraft-holding,"Digital Entertainment, eSports, Venture Capital, Video Games, Virtual Reality","Financial Services, Gaming, Hardware, Lending and Investments, Media and Entertainment, Software, Sports",3,"Jens Hilgers, Malte Barth, Scott Rupp",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"3,761"
Daniel Curran,https://www.crunchbase.com/person/daniel-curran,Individual/Angel,185,51,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Daniel Curran is the Founder and CEO at CustEx.com.,166,2,,,,,,http://www.linkedin.com/in/dancurran,,,,,,"Early Stage Venture, Seed",,,,"64,911"
Passion Capital,https://www.crunchbase.com/organization/passion-capital,Micro VC,184,25,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Passion Capital is a London based pre-seed fund investing across AI, FinTech & RiskTech",95,,42,Active,2011-03-28,day,https://www.passioncapital.com/,http://www.linkedin.com/company/passion-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Eileen Burbidge, Robert Dighero, Stefan Glänzer",1-10,"Early Stage Venture, Seed",,,Private,"1,822"
Firstminute Capital,https://www.crunchbase.com/organization/firstminute-capital,Venture Capital,181,13,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Firstminute Capital is an early-stage venture fund based in London, investing globally. Backed by 30 unicorn founders and global strategics.",131,,48,Active,2017-01-01,year,https://firstminute.capital/,https://www.linkedin.com/company/firstminutecap/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Brent Hoberman, Spencer Crawley",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,472"
White Star Capital,https://www.crunchbase.com/organization/white-star-capital,Venture Capital,176,25,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",White Star Capital is an international venture and early growth-stage investment platform in technology.,109,3,78,Active,2007-01-01,year,https://www.whitestarcapital.com,https://www.linkedin.com/company/white-star-capital,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Christian Hernandez, Eric Martineau-Fortin, Jean-Francois Marcoux",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,654
Paul Buchheit,https://www.crunchbase.com/person/paul-buchheit,"Individual/Angel, Investment Partner",171,70,"Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Paul Buchheit co-founded social network aggregator FriendFeed, along with three other former Google employees. He is also an investor in Fri...",162,4,5,,,,,,,,,,,Seed,,,,"17,306"
Frontline Ventures,https://www.crunchbase.com/organization/frontline-ventures,Venture Capital,169,21,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Frontline is the venture firm for globally ambitious B2B companies on both sides of the Atlantic,104,,69,Active,2012-01-01,year,https://www.frontline.vc,https://www.linkedin.com/company/frontline-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Shay Garvey, Will Prendergast",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"6,807"
Sony Innovation Fund,https://www.crunchbase.com/organization/sony-innovation-fund,Corporate Venture Capital,168,10,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),Sony Innovation fund is the corporate venture capital arm of Sony that invests and engages in early-stage companies.,136,3,24,Active,2016-07-01,day,http://www.sonyinnovationfund.com/,https://www.linkedin.com/company/11150431/,"Augmented Reality, Financial Services, Internet of Things, Robotics","Financial Services, Hardware, Internet Services, Science and Engineering, Software",,,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed",,,Private,"3,173"
Propel Capital,https://www.crunchbase.com/organization/propel-capital,Angel Group,164,9,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Propel Capital is the investment arm of Sting, the leading eco system for startups in the Nordics.",147,,11,Active,2014-08-01,day,https://sting.co/propel-capital/,https://www.linkedin.com/company/propel-capital-ab/about/,"Angel Investment, Asset Management, Finance","Financial Services, Lending and Investments",1,Pär Hedberg,1-10,Seed,,,Private,"18,389"
Inventure,https://www.crunchbase.com/organization/inventure-oy,Venture Capital,159,19,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Inventure is a venture fund that specializes in helping its portfolio companies with talent and expansion.,99,,77,Active,2005-01-01,year,https://inventure.vc/,https://www.linkedin.com/company/inventure/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Kevin Lösch, Sami Lampinen, Timo Tirkkonen",11-50,"Early Stage Venture, Seed",,,Private,"1,065"
Zillionize,https://www.crunchbase.com/organization/zillionize,"Angel Group, Venture Capital",155,31,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Zillionize is a low friction startup investor with a portfolio of over 100 fast growing startups.,149,,3,Active,2011-01-01,month,https://www.zillionize.com/,https://www.linkedin.com/company/zillionizeangel,"Finance, Financial Exchanges, Financial Services, Information Technology, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Software",1,Ben Li,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"17,525"
Oasis500,https://www.crunchbase.com/organization/oasis-500,Accelerator,151,2,"Amman, Amman, Jordan","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Oasis500 is the leading seed investment company and business accelerator in the Tech and Creative Industry spaces based in Amman, Jordan.",142,,17,Active,2010-01-01,year,http://www.oasis500.com,http://www.linkedin.com/company/oasis500,"Financial Services, Incubators, Information and Communications Technology (ICT)","Financial Services, Information Technology, Lending and Investments",1,Karim Kawar,11-50,Seed,For Profit,,Private,"18,733"
Bosch Ventures,https://www.crunchbase.com/organization/robert-bosch-venture-capital,Corporate Venture Capital,143,28,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bosch Ventures (Robert Bosch Venture Capital GmbH) is the corporate venture capital company of the Bosch Group,89,4,41,Active,2007-01-01,year,http://www.rbvc.com,https://www.linkedin.com/company/robert-bosch-venture-capital/,Venture Capital,"Financial Services, Lending and Investments",1,Adam Jackson,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,949
