Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Entrepreneurs First,https://www.crunchbase.com/organization/entrepreneur-first,"Accelerator, Venture Capital",461,36,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Entrepreneurs First brings ambitious founders together to build globally important technology companies.,350,,118,Active,2011-09-01,day,http://www.joinef.com,https://www.linkedin.com/company/2340783,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",20,"Akhilesh K. Chaurasia, Alice Bentinck, Amit Kumar, Andrej Ondracka, Anwar Jeffrey, Armins Stepanjans, Balint Pasztor, Freddie Fforde, George Proud, Juan Barragan, Masha Krol, Matt Clifford, Oliver Walerys, Pocholo Miguel Espina, Sankar Seramani, Sheetal Sinha, Siddharth Gupta, Sreenadh Narayanan, Uzay Macar, Zvezdin Besarabov",101-250,"Early Stage Venture, Seed, Venture",,,Private,488
Korea Investment Partners,https://www.crunchbase.com/organization/korea-investment-partners,"Private Equity Firm, Venture Capital",460,50,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),"Korea Investment Partners is a leading venture capital & private equity firm based in Seoul, Shanghai, Beijing, and Sunnyvale.",371,24,116,Active,1986-01-01,year,http://kipvc.com,https://www.linkedin.com/company/korea-investment-partners,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,51-100,"Early Stage Venture, Private Equity",,,Private,"1,729"
RA Capital Management,https://www.crunchbase.com/organization/ra-capital-management,"Private Equity Firm, Venture Capital",449,199,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",RA Capital Management is an investment advisor specializing in the life-sciences and drug development sectors.,321,175,149,Active,2001-01-01,year,http://www.racap.com,https://www.linkedin.com/company/ra-capital-management-llc,"Biotechnology, Finance, Financial Services, Life Science, Medical","Biotechnology, Financial Services, Health Care, Science and Engineering",1,Richard Aldrich,101-250,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,149
Internet Initiatives Development Fund (IIDF),https://www.crunchbase.com/organization/internet-initiatives-develompent-fund-iidf,"Accelerator, Venture Capital",449,4,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Internet Initiatives Development Fund is a venture fund that creates infrastructure and conditions for Russia-based businesses.,424,,59,Active,2013-07-17,day,https://www.iidf.ru,https://www.linkedin.com/company-beta/3253626/,"Cyber Security, Financial Services, FinTech, Internet of Things, Venture Capital","Financial Services, Information Technology, Internet Services, Lending and Investments, Privacy and Security",1,Kirill Varlamov,101-250,"Early Stage Venture, Seed, Venture",,,Private,"57,460"
Precursor Ventures,https://www.crunchbase.com/organization/precursor-ventures,"Micro VC, Venture Capital",442,44,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Precursor Ventures invests in people over product at the earliest stage of the entrepreneurial journey.,360,,50,Active,2015-10-01,month,https://precursorvc.com/,https://www.linkedin.com/company/precursor-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Charles Hudson,1-10,"Early Stage Venture, Seed",,,Private,"5,041"
Social Starts,https://www.crunchbase.com/organization/social-starts,"Micro VC, Venture Capital",441,75,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Social Starts is a venture capital partnership that invests in companies focusing on emerging science.,340,1,10,Active,2012-01-01,year,http://socialstarts.com,https://www.linkedin.com/company/social-starts,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,William Lohse,11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"17,842"
Octopus Ventures,https://www.crunchbase.com/organization/octopus-ventures,Venture Capital,440,63,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Octopus Ventures is a venture capital firm that offers support to companies at various stages of their journey, from idea conception to IPO.",290,6,244,Active,2008-01-01,year,http://www.octopusventures.com,https://www.linkedin.com/company/octopus-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,101-250,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,137
Balderton Capital,https://www.crunchbase.com/organization/balderton-capital,Venture Capital,438,87,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Balderton Capital is a venture capital investor that supports technology businesses.,239,12,196,Active,2000-01-01,year,http://www.balderton.com,https://www.linkedin.com/company/balderton-capital_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,51-100,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed",,,Private,"1,163"
Coinbase Ventures,https://www.crunchbase.com/organization/coinbase-ventures,Corporate Venture Capital,422,20,"Oakland, California, United States","San Francisco Bay Area, West Coast, Western US",Coinbase Ventures is an investment arm of Coinbase that aims to invest in seed-stage cryptocurrency and blockchain startups.,375,1,32,Active,2018-01-01,year,https://ventures.coinbase.com,https://www.linkedin.com/company/coinbase,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2,"Brian Armstrong, Fred Ehrsam",1001-5000,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,462
NFX,https://www.crunchbase.com/organization/nfxcapital,"Accelerator, Venture Capital",417,40,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","NFX is a VC firm investing in pre-seed and seed-stage startups, focusing on early-stage funding for tech-driven companies.",276,3,206,Active,2015-06-01,month,http://www.nfx.com,https://www.linkedin.com/company/nfx-guild/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Gigi Levy Weiss, James Currier, Pete Flint, Stan Chudnovsky",51-100,"Early Stage Venture, Seed",,,Private,"2,206"
Draper Associates,https://www.crunchbase.com/organization/draper-associates-2,Venture Capital,413,67,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Draper Associates is an early-stage venture capital firm that invests in industry-transforming companies.,296,7,110,Active,2015-01-01,year,http://www.draper.vc,https://www.linkedin.com/company/draper-associates/,"Financial Services, FinTech, Software, Venture Capital","Financial Services, Lending and Investments, Software",1,Tim Draper,11-50,"Crowdfunding, Early Stage Venture, Non Equity Assistance, Private Equity, Seed, Venture",,,Private,38
Unpopular Ventures,https://www.crunchbase.com/organization/unpopular-ventures,"Syndicate, Venture Capital",410,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","We invest in the best companies, off the beaten path. Note: we are very active, making 30-40 investments per quarter. CB not up to date.",330,,9,Active,2019-01-01,day,https://www.unpopular.vc,https://www.linkedin.com/company/unpopular-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Peter Livingston,1-10,"Early Stage Venture, Seed",,,Private,"28,010"
LocalGlobe,https://www.crunchbase.com/organization/localglobe,"Micro VC, Venture Capital",408,71,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",LocalGlobe is a venture capital firm that focuses on seed and impact investments.,298,5,125,Active,2019-01-01,year,http://www.localglobe.vc,https://www.linkedin.com/company/localglobe,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Robin Klein, Saul Klein",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,113
Animoca Brands,https://www.crunchbase.com/organization/animoca-brands-corporation,Venture Capital,396,16,"Cyberport, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Animoca Brands is a metaverse and gaming company focused on driving digital property rights through NFTs.,359,5,151,Active,2014-01-01,year,https://www.animocabrands.com,https://www.linkedin.com/company/animoca-brands,"Apps, Blockchain, Casual Games, Developer Platform, Metaverse, Video Games","Apps, Blockchain and Cryptocurrency, Gaming, Media and Entertainment, Other, Software",1,Yat Siu,251-500,,For Profit,Made Acquisitions,Delisted,"2,846"
Nexus Venture Partners,https://www.crunchbase.com/organization/nexus-venture-partners,Venture Capital,387,54,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Nexus Venture Partners is a venture capital firm that helps founders build product-focused companies.,186,6,180,Active,2006-01-01,year,https://www.nexusvp.com,https://www.linkedin.com/company/nexus-venture-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Naren Gupta, Sandeep Singhal, Suvir Sujan",11-50,"Early Stage Venture, Seed",,,Private,122
FirstMark,https://www.crunchbase.com/organization/firstmark-capital,Venture Capital,386,65,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",FirstMark is an early-stage venture capital firm that offers solutions to problems in financial industries.,180,7,146,Active,2008-06-30,day,http://www.firstmark.com,https://www.linkedin.com/company/firstmark,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Amish Jani, Gerald Poch, Lawrence Lenihan, Rick Heitzmann",11-50,Early Stage Venture,,,Private,"1,420"
Comcast Ventures,https://www.crunchbase.com/organization/comcast-interactive-capital,Corporate Venture Capital,371,116,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Comcast Ventures partners with extraordinary entrepreneurs building transformative consumer and enterprise companies.,240,15,98,Active,1999-01-01,year,http://www.comcastventures.com,https://www.linkedin.com/company/comcast-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"33,426"
Thrive Capital,https://www.crunchbase.com/organization/thrive-capital,"Incubator, Venture Capital",368,74,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Thrive Capital is an investment firm that builds and invests in internet, software, and technology-enabled companies.",201,16,120,Active,2009-01-01,year,http://thrivecap.com,https://www.linkedin.com/company/thrive-capital,"Finance, Financial Services, Software, Venture Capital","Financial Services, Lending and Investments, Software",1,Joshua Kushner,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,128
Flat6Labs,https://www.crunchbase.com/organization/flat6labs,"Accelerator, Venture Capital",368,7,"Gîza, Al Jizah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Flat6Labs is a seed and early-stage venture capital firm that primarily invests in tech-driven startups.,338,1,148,Active,2011-06-01,day,http://www.flat6labs.com,http://www.linkedin.com/company/flat6labs,"Apps, Finance, Social Entrepreneurship, Training, Venture Capital","Apps, Community and Lifestyle, Education, Financial Services, Lending and Investments, Social Impact, Software",3,"Ahmed Alfi, Ahmed El-Alfi, Hany Al-Sonbaty",101-250,"Early Stage Venture, Seed",,,Private,711
Quiet Capital,https://www.crunchbase.com/organization/quiet-capital,Venture Capital,366,32,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Quiet Capital is a technology investment firm.,274,2,39,Active,2017-01-01,year,https://www.quiet.com,https://www.linkedin.com/company/quiet-capital,"Financial Services, Internet, IT Infrastructure, Venture Capital","Financial Services, Information Technology, Internet Services, Lending and Investments",2,"Ben Mahdavi, Lee Linden",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,444
