Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Animoca Brands,https://www.crunchbase.com/organization/animoca-brands-corporation,Venture Capital,396,16,"Cyberport, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Animoca Brands is a metaverse and gaming company focused on driving digital property rights through NFTs.,359,5,151,Active,2014-01-01,year,https://www.animocabrands.com,https://www.linkedin.com/company/animoca-brands,"Apps, Blockchain, Casual Games, Developer Platform, Metaverse, Video Games","Apps, Blockchain and Cryptocurrency, Gaming, Media and Entertainment, Other, Software",1,Yat Siu,251-500,,For Profit,Made Acquisitions,Delisted,"2,846"
Village Global,https://www.crunchbase.com/organization/village-global-2,"Micro VC, Venture Capital",375,23,"Covina, California, United States","Greater Los Angeles Area, West Coast, Western US",Village Global is an early stage venture capital firm and accelerator backed by some of the world's most successful entrepreneurs.,293,,69,Active,2017-01-01,year,http://www.villageglobal.vc/,https://www.linkedin.com/company/18265228/,"Financial Services, Professional Networking, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments, Professional Services",5,"Adam Corey, Anne Dwane, Ben Casnocha, Erik Torenberg, Ross Fubini",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,36
ff Venture Capital,https://www.crunchbase.com/organization/ff-venture-capital,"Micro VC, Venture Capital",374,35,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","ff Venture Capital is a technology venture capital firm that invests in cybersecurity, AI, machine learning, drones, and cloud software.",157,3,66,Active,2008-12-01,day,http://www.ffvc.com,https://www.linkedin.com/company/ff-venture-capital,"Cyber Security, Financial Exchanges, Machine Learning, Software, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Lending and Investments, Privacy and Security, Software",2,"John Frankel, Mariusz Adamski",11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed",,,Private,"4,639"
Comcast Ventures,https://www.crunchbase.com/organization/comcast-interactive-capital,Corporate Venture Capital,371,116,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Comcast Ventures partners with extraordinary entrepreneurs building transformative consumer and enterprise companies.,240,15,98,Active,1999-01-01,year,http://www.comcastventures.com,https://www.linkedin.com/company/comcast-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"33,426"
QED Investors,https://www.crunchbase.com/organization/qed-investors,Venture Capital,365,42,"Alexandria, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",QED Investors is an investment firm that supports high-growth companies and businesses.,218,8,149,Active,2007-01-01,year,http://www.qedinvestors.com,http://www.linkedin.com/company/qed-investors,"Business Development, Business Intelligence, Financial Services, FinTech","Data and Analytics, Financial Services, Professional Services",3,"Caribou Honig, Frank Rotman, Nigel Morris",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,112
Village Capital,https://www.crunchbase.com/organization/village-capital,"Accelerator, Entrepreneurship Program, Venture Capital",361,27,"Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",Village Capital builds bridges for entrepreneurs who are creating an inclusive and sustainable world.,351,,160,Active,2009-01-01,year,http://www.vilcap.com,http://www.linkedin.com/company/village-capital,"Agriculture, EdTech, Education, Finance, Financial Services, FinTech","Agriculture and Farming, Education, Financial Services, Software",3,"Ross Baird, Sean Foote, Victoria Fram",11-50,"Convertible Note, Debt, Early Stage Venture, Private Equity, Seed",,,Private,"1,853"
AltaIR Capital,https://www.crunchbase.com/organization/altair,Venture Capital,357,33,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Altair Capital is an early-stage venture investment company that invest in productivity tools, HR tech, and digital health companies.",284,,40,Active,2005-01-01,year,http://www.altair.vc,https://www.linkedin.com/company/9291712?trk=tyah&trkInfo=idx%3A1-2-2%2CtarId%3A1423597457926%2Ctas%3Aaltair+capital+manag,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Igor Ryabenkiy,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,"1,243"
Collaborative Fund,https://www.crunchbase.com/organization/collaborative-fund,Venture Capital,354,59,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Collaborative Fund is a venture capital firm that provides for industrial transformation and precision health services.,270,7,54,Active,2010-01-01,year,https://collabfund.com/,https://www.linkedin.com/company/collaborative-fund/,"Collaboration, Finance, Financial Services","Financial Services, Other",1,Craig Shapiro,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,560"
BEENEXT,https://www.crunchbase.com/organization/bee-next,Venture Capital,350,21,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","BEENEXT is a venture capital firm investing in startups from India, Southeast Asia, Japan, and USA.",218,1,98,Active,2015-07-27,day,http://www.beenext.com,https://www.linkedin.com/company/beenext-pte--ltd,"Financial Services, FinTech, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",1,Teruhide Sato,11-50,"Early Stage Venture, Seed",,,Private,"7,724"
Sofinnova Partners,https://www.crunchbase.com/organization/sofinnova-partners,Venture Capital,344,71,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sofinnova Partners is a venture capital firm that invests in the life sciences sector, from seed to later-stage.",191,31,154,Active,1972-01-01,year,https://www.sofinnovapartners.com,http://www.linkedin.com/company/sofinnova-partners,"Asset Management, Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Jean Deleage,51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,667"
Kakao Ventures,https://www.crunchbase.com/organization/kakao-ventures,Venture Capital,343,19,"Seongnam, Kyonggi-do, South Korea",Asia-Pacific (APAC),The most active & founder-friendly seed VC of Korea (managing external LP based funds as independent subsidiary of Kakao Corp.),248,4,109,Active,2012-04-01,day,https://www.kakao.vc/,https://www.linkedin.com/company/kakao-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bum-soo Kim, Jihoon Rim",11-50,"Early Stage Venture, Seed",,,Private,"2,601"
Techstars Ventures,https://www.crunchbase.com/organization/bullet-time-ventures,Venture Capital,343,80,"Boulder, Colorado, United States","Greater Denver Area, Western US",Techstars Ventures is a venture capital firm that empowers entrepreneurs to bring new technologies to the market.,266,3,47,Active,2006-01-01,year,http://techstars.com/ventures,https://www.linkedin.com/company/techstars,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Brad Feld, David Brown, David Cohen",1001-5000,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"50,732"
Incubate Fund,https://www.crunchbase.com/organization/incubate-fund,Venture Capital,342,46,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),Incubate Fund is an independent early stage venture capital that specializes in providing capital to technology startups at seed stage.,238,12,117,Active,2010-05-10,day,https://incubatefund.com,https://www.linkedin.com/company/incubate-fund/,Venture Capital,"Financial Services, Lending and Investments",5,"Kazuki Notsu, Keisuke Wada, Masahiko Homma, Tohru Akaura, Yusuke Murata",11-50,"Early Stage Venture, Seed",,,Private,"3,769"
Boost VC,https://www.crunchbase.com/organization/boostfunder,Venture Capital,326,36,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Boost VC is a venture capital firm that invests in early stage deep tech startups.,278,2,43,Active,2012-01-01,year,http://boost.vc,https://www.linkedin.com/company/boost-vc,"Bitcoin, Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2,"Adam Draper, Brayton Williams",1-10,"Early Stage Venture, Seed",,,Private,"6,736"
Tenity,https://www.crunchbase.com/organization/tenity,"Accelerator, Entrepreneurship Program, Incubator, Venture Capital",323,11,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Tenity is an innovation ecosystem and early-stage investor powering the future of finance.,313,1,291,Active,2015-01-01,year,https://www.tenity.com,https://www.linkedin.com/company/tenity,"Finance, Financial Services, FinTech, Incubators, InsurTech, Mobile Payments, Payments, Venture Capital","Financial Services, Lending and Investments, Mobile, Payments, Software",1,Andreas Iten,101-250,"Convertible Note, Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"2,586"
Eleven Ventures,https://www.crunchbase.com/organization/eleven,Venture Capital,317,7,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Eleven supports early-stage tech companies from Southeast Europe in Fintech, Healthcare, Future of Work and Future of Food.",161,,57,Active,2013-04-04,day,http://11.vc,https://www.linkedin.com/company/eleven-ventures-11/,"Consulting, Finance, Financial Services","Financial Services, Professional Services",4,"Daniel Tomov, Dilyan Dimitrov, Ivaylo Simov, Jon Bradford",11-50,"Convertible Note, Early Stage Venture, Secondary Market, Seed, Venture",,,Private,"3,927"
Picus Capital,https://www.crunchbase.com/organization/picus-capital,Venture Capital,317,15,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Picus Capital is an early-stage technology investment firm with a long-term investment philosophy.,172,,58,Active,2015-01-01,year,http://www.picuscap.com,https://www.linkedin.com/company/picus-capital/,"Construction, E-Commerce, FinTech, Health Care, Human Resources, Logistics, Web3","Administrative Services, Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Health Care, Internet Services, Real Estate, Transportation",3,"Alexander Samwer, Jeremias Heinrich, Robin Godenrath",11-50,"Early Stage Venture, Seed",,,Private,"4,357"
Portugal Ventures,https://www.crunchbase.com/organization/portugal-ventures,Venture Capital,314,32,"Porto, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","Portugal Ventures is a venture capital firm that invests in seed rounds of Portuguese startups in tech, life sciences, and tourism.",256,1,50,Active,2012-06-01,day,http://www.portugalventures.pt,https://www.linkedin.com/company/portugal-ventures,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Nuno Afonso,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"20,816"
Northzone,https://www.crunchbase.com/organization/northzone-ventures,Venture Capital,310,50,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Northzone is a multi-stage venture capital fund that seeks to invest in various sectors.,169,11,131,Active,1996-01-01,year,http://www.northzone.com,http://www.linkedin.com/company/northzone,"Business Development, Finance, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",4,"Bjorn Stray, Ingar Ostby, Karl-Christian Agerup, Tellef Thorleifsson",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,401
EXPERT DOJO,https://www.crunchbase.com/organization/expert-dojo,"Accelerator, Venture Capital",305,4,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Expert DOJO is an international startup accelerator based in Santa Monica.,272,,134,Active,2014-12-02,day,http://www.expertdojo.com,https://www.linkedin.com/company/expert-dojo,"Enterprise, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Other",1,Brian Mac Mahon,1-10,"Early Stage Venture, Seed",,,Private,"1,903"
